110-85-104,5
110-106-81-100-104,4
110-106-81-73-88-75-104,3
110-85-98-73-88-75-104,3
110-85-77-86-71-100-104,3
110-91-130-89-108-85-104,2
110-106-87-132-93-85-104,2
110-91-130-89-81-100-104,2
110-85-77-86-65-61-80-67-75-104,2
110-85-77-69-78-59-63-88-75-104,2
110-91-136,2
110-106-87-132-136,1
110-85-98-79-108-91-136,1
110-106-81-100-83-91-136,1
110-85-98-79-87-132-136,1
110-106-87-126-122-118-124-128-132-136,1
110-91-130-126-122-118-124-128-132-136,1
110-85-77-86-65-74-70-66-62-55-95-128-132-136,1
110-106-81-73-65-74-70-66-62-55-95-128-132-136,1
110-85-98-73-65-74-70-66-62-55-95-128-132-136,1
110-91-111,5
110-106-87-132-111,4
110-85-98-79-108-91-111,3
110-106-81-100-83-91-111,3
110-85-98-79-87-132-111,3
110-106-87-126-122-118-124-128-132-111,3
110-91-130-126-122-118-124-128-132-111,3
110-85-77-86-65-74-70-66-62-55-95-128-132-111,2
110-106-81-73-65-74-70-66-62-55-95-128-132-111,2
110-85-98-73-65-74-70-66-62-55-95-128-132-111,2
110-106-87-107,12
110-91-130-107,12
110-85-98-79-87-107,9
110-106-87-126-122-118-124-128-107,9
110-91-130-126-122-118-124-128-107,9
110-85-77-86-65-74-70-66-62-55-95-128-107,7
110-106-81-73-65-74-70-66-62-55-95-128-107,7
110-85-98-73-65-74-70-66-62-55-95-128-107,7
110-85-98-79-108-91-130-107,7
110-106-81-100-83-91-130-107,7
110-106-81-94,3
110-85-98-94,3
110-85-77-86-71-94,2
110-91-130-89-81-94,2
110-106-81-73-88-75-98-94,1
110-106-81-100-77-86-71-94,1
110-85-77-69-78-59-63-71-94,1
110-106-87-126-97-57-64-68-72-76-63-71-94,1
110-91-130-126-97-57-64-68-72-76-63-71-94,1
110-91-130-89-108-85-98-94,1
110-85-77-86-65-61-45-34,9
110-85-77-69-78-45-34,9
110-106-81-73-65-61-45-34,9
110-85-77-69-49-38-34,9
110-85-98-73-65-61-45-34,9
110-106-81-100-77-86-65-61-45-34,7
110-106-81-100-77-69-78-45-34,7
110-85-77-86-65-61-80-49-38-34,7
110-106-81-73-88-69-78-45-34,7
110-106-81-100-77-69-49-38-34,7
110-85-77-86-65-74,11
110-106-81-73-65-74,11
110-85-98-73-65-74,11
110-85-77-69-78-59-74,9
110-106-81-100-77-86-65-74,8
110-91-130-89-81-73-65-74,7
110-106-81-100-77-69-78-59-74,7
110-106-81-73-88-69-78-59-74,7
110-85-98-73-88-69-78-59-74,7
110-85-77-69-49-38-43-59-74,7
110-106-87-126,17
110-91-130-126,16
110-85-98-79-87-126,12
110-106-81-100-83-91-130-126,9
110-85-98-79-108-91-130-126,9
110-85-77-86-71-79-87-126,9
110-85-98-73-88-75-83-106-87-126,7
110-85-77-86-71-100-83-106-87-126,7
110-85-77-86-71-79-108-91-130-126,7
110-106-81-73-88-75-83-91-130-126,7
134-130-126-97-57-64-68-72-76-61-45-17,15
134-130-126-97-57-64-68-72-41-36-17,15
134-130-126-97-57-64-68-37-32-36-17,15
134-130-126-97-57-33-24-28-32-36-17,15
134-93-85-77-86-65-61-45-17,13
134-93-85-77-69-78-45-17,13
134-93-106-81-73-65-61-45-17,13
134-93-85-77-69-49-38-17,13
134-93-85-98-73-65-61-45-17,13
134-130-89-81-73-65-61-45-17,13
134-93-85-77-69-49-44,7
134-130-126-97-57-64-68-72-76-61-45-40-44,6
134-130-126-97-57-64-68-72-76-61-80-49-44,6
134-130-126-97-57-64-68-72-41-36-40-44,6
134-130-126-97-57-64-68-37-32-36-40-44,6
134-130-126-97-57-33-24-28-32-36-40-44,6
134-130-126-97-57-64-68-72-76-63-88-69-49-44,5
134-93-85-77-86-65-61-45-40-44,5
134-93-85-77-69-78-45-40-44,5
134-130-89-108-85-77-69-49-44,5
134-93-85-77-69-84,6
134-130-126-97-57-64-68-72-76-61-80-84,5
134-130-126-97-57-64-68-72-76-63-88-69-84,5
134-130-89-108-85-77-69-84,4
134-93-85-77-86-65-61-80-84,4
134-93-106-81-100-77-69-84,4
134-93-106-81-73-65-61-80-84,4
134-93-106-81-73-88-69-84,4
134-93-85-98-73-65-61-80-84,4
134-93-85-98-73-88-69-84,4
134-93-85-77-92,5
134-130-126-97-57-64-68-72-76-63-88-92,4
134-130-89-108-85-77-92,4
134-93-106-81-100-77-92,4
134-93-106-81-73-88-92,4
134-93-85-98-73-88-92,4
134-130-89-81-100-77-92,4
134-130-89-81-73-88-92,4
134-130-126-97-57-64-68-72-76-61-80-67-92,3
134-130-126-122-118-124-97-57-64-68-72-76-63-88-92,3
134-93-85-104,4
134-130-89-108-85-104,3
134-93-106-81-100-104,3
134-130-89-81-100-104,3
134-130-126-97-57-64-68-72-76-63-88-75-104,2
134-130-126-97-57-64-68-72-76-63-71-100-104,2
134-93-106-81-73-88-75-104,2
134-93-85-98-73-88-75-104,2
134-93-85-77-86-71-100-104,2
134-130-89-81-73-88-75-104,2
134-93-112,5
134-130-89-108-112,4
134-93-85-98-79-108-112,3
134-93-106-81-100-83-112,3
134-130-89-81-100-83-112,3
134-130-126-122-118-124-128-89-108-112,3
134-130-126-122-118-124-128-132-93-112,3
134-130-126-97-57-64-68-72-76-63-88-75-83-112,2
134-130-126-97-57-64-68-72-76-63-71-79-108-112,2
134-130-126-97-57-64-68-72-76-63-71-100-83-112,2
134-130-107,5
134-130-126-122-118-124-128-107,4
134-93-106-87-107,3
134-93-85-98-79-87-107,2
134-93-106-87-126-122-118-124-128-107,2
134-130-126-97-57-58-54-50-53-52-56-60-55-95-128-107,2
134-93-85-77-86-65-74-70-66-62-55-95-128-107,2
134-93-106-81-73-65-74-70-66-62-55-95-128-107,2
134-93-85-98-73-65-74-70-66-62-55-95-128-107,2
134-93-85-98-79-108-91-130-107,2
134-93-106-81-94,1
134-93-85-98-94,1
134-130-89-81-94,1
134-130-126-97-57-64-68-72-76-63-71-94,1
134-130-89-108-85-98-94,1
134-93-85-77-86-71-94,1
134-130-126-122-118-124-128-89-81-94,1
134-130-126-122-118-124-97-57-64-68-72-76-63-71-94,1
134-130-126-97-57-64-68-72-76-63-88-75-98-94,1
134-130-89-108-85-77-86-71-94,1
134-130-126-97-57-64-68-72-76-61-45-34,14
134-93-85-77-86-65-61-45-34,12
134-93-85-77-69-78-45-34,12
134-93-106-81-73-65-61-45-34,12
134-93-85-77-69-49-38-34,12
134-93-85-98-73-65-61-45-34,12
134-130-89-81-73-65-61-45-34,12
134-130-126-122-118-124-97-57-64-68-72-76-61-45-34,11
134-130-126-97-57-64-68-72-76-61-80-49-38-34,10
134-130-126-97-57-64-68-72-76-63-88-69-78-45-34,9
134-93-85-77-86-65-74,10
134-93-106-81-73-65-74,10
134-93-85-98-73-65-74,10
134-130-89-81-73-65-74,10
134-93-85-77-69-78-59-74,8
134-130-89-108-85-77-86-65-74,7
134-93-106-81-100-77-86-65-74,7
134-130-89-108-85-98-73-65-74,7
134-130-89-81-100-77-86-65-74,7
134-130-126-122-118-124-128-89-81-73-65-74,7
134-130-126,21
134-93-106-87-126,14
134-93-85-98-79-87-126,10
134-93-85-98-79-108-91-130-126,8
134-93-106-81-100-83-91-130-126,8
134-130-89-81-100-83-106-87-126,8
134-130-89-108-85-98-79-87-126,8
134-93-85-77-86-71-79-87-126,8
134-93-85-77-86-71-100-83-106-87-126,6
134-93-85-98-73-88-75-83-106-87-126,6
113-130-126-97-57-64-68-72-76-61-45-17,12
113-130-126-97-57-64-68-72-41-36-17,12
113-130-126-97-57-64-68-37-32-36-17,12
113-130-126-97-57-33-24-28-32-36-17,11
113-93-85-77-86-65-61-45-17,10
113-93-85-77-69-78-45-17,10
113-93-106-81-73-65-61-45-17,10
113-93-85-77-69-49-38-17,10
113-93-85-98-73-65-61-45-17,10
113-130-89-81-73-65-61-45-17,10
113-93-85-77-69-49-44,2
113-130-126-97-57-64-68-72-76-61-45-40-44,2
113-130-126-97-57-64-68-72-76-61-80-49-44,2
113-130-126-97-57-64-68-72-41-36-40-44,2
113-130-126-97-57-64-68-37-32-36-40-44,2
113-130-126-97-57-33-24-28-32-36-40-44,2
113-130-126-97-57-64-68-72-76-63-88-69-49-44,2
113-93-85-77-86-65-61-45-40-44,2
113-93-85-77-69-78-45-40-44,2
113-130-89-108-85-77-69-49-44,2
113-93-85-77-69-84,2
113-130-126-97-57-64-68-72-76-61-80-84,2
113-130-126-97-57-64-68-72-76-63-88-69-84,2
113-130-89-108-85-77-69-84,2
113-93-85-77-86-65-61-80-84,2
113-93-106-81-100-77-69-84,2
113-93-106-81-73-65-61-80-84,2
113-93-106-81-73-88-69-84,2
113-93-85-98-73-65-61-80-84,2
113-93-85-98-73-88-69-84,2
113-93-85-77-92,2
113-130-126-97-57-64-68-72-76-63-88-92,2
113-130-89-108-85-77-92,2
113-93-106-81-100-77-92,2
113-93-106-81-73-88-92,2
113-93-85-98-73-88-92,2
113-130-89-81-100-77-92,2
113-130-89-81-73-88-92,2
113-130-126-97-57-64-68-72-76-61-80-67-92,1
113-130-126-122-118-124-97-57-64-68-72-76-63-88-92,1
113-93-85-104,4
113-130-89-108-85-104,3
113-93-106-81-100-104,3
113-130-89-81-100-104,3
113-130-126-97-57-64-68-72-76-63-88-75-104,2
113-130-126-97-57-64-68-72-76-63-71-100-104,2
113-93-106-81-73-88-75-104,2
113-93-85-98-73-88-75-104,2
113-93-85-77-86-71-100-104,2
113-130-89-81-73-88-75-104,2
113-93-112,3
113-130-89-108-112,2
113-93-85-98-79-108-112,2
113-93-106-81-100-83-112,2
113-130-89-81-100-83-112,2
113-130-126-122-118-124-128-89-108-112,2
113-130-126-122-118-124-128-132-93-112,1
113-130-126-97-57-64-68-72-76-63-88-75-83-112,1
113-130-126-97-57-64-68-72-76-63-71-79-108-112,1
113-130-126-97-57-64-68-72-76-63-71-100-83-112,1
113-130-107,9
113-130-126-122-118-124-128-107,7
113-93-106-87-107,6
113-93-85-98-79-87-107,4
113-93-106-87-126-122-118-124-128-107,4
113-130-126-97-57-58-54-50-53-52-56-60-55-95-128-107,3
113-93-85-77-86-65-74-70-66-62-55-95-128-107,3
113-93-106-81-73-65-74-70-66-62-55-95-128-107,3
113-93-85-98-73-65-74-70-66-62-55-95-128-107,3
113-93-85-98-79-108-91-130-107,3
113-93-106-81-94,3
113-93-85-98-94,3
113-130-89-81-94,3
113-130-126-97-57-64-68-72-76-63-71-94,3
113-130-89-108-85-98-94,3
113-93-85-77-86-71-94,2
113-130-126-122-118-124-128-89-81-94,2
113-130-126-122-118-124-97-57-64-68-72-76-63-71-94,2
113-130-126-97-57-64-68-72-76-63-88-75-98-94,2
113-130-89-108-85-77-86-71-94,2
113-130-126-97-57-64-68-72-76-61-45-34,12
113-93-85-77-86-65-61-45-34,11
113-93-85-77-69-78-45-34,11
113-93-106-81-73-65-61-45-34,11
113-93-85-77-69-49-38-34,11
113-93-85-98-73-65-61-45-34,11
113-130-89-81-73-65-61-45-34,11
113-130-126-122-118-124-97-57-64-68-72-76-61-45-34,10
113-130-126-97-57-64-68-72-76-61-80-49-38-34,9
113-130-126-97-57-64-68-72-76-63-88-69-78-45-34,8
113-93-85-77-86-65-74,11
113-93-106-81-73-65-74,11
113-93-85-98-73-65-74,11
113-130-89-81-73-65-74,11
113-93-85-77-69-78-59-74,9
113-130-89-108-85-77-86-65-74,8
113-93-106-81-100-77-86-65-74,8
113-130-89-108-85-98-73-65-74,8
113-130-89-81-100-77-86-65-74,8
113-130-126-122-118-124-128-89-81-73-65-74,8
113-130-126,18
113-93-106-87-126,12
113-93-85-98-79-87-126,9
113-93-85-98-79-108-91-130-126,7
113-93-106-81-100-83-91-130-126,7
113-130-89-81-100-83-106-87-126,7
113-130-89-108-85-98-79-87-126,7
113-93-85-77-86-71-79-87-126,6
113-93-85-77-86-71-100-83-106-87-126,5
113-93-85-98-73-88-75-83-106-87-126,5
109-118-124-97-57-64-68-72-76-61-45-17,37
109-118-124-97-57-64-68-72-41-36-17,36
109-118-124-97-57-64-68-37-32-36-17,36
109-118-124-97-57-33-24-28-32-36-17,36
109-89-81-73-65-61-45-17,34
109-118-124-97-57-58-29-20-24-28-32-36-17,31
109-89-81-73-65-74-41-36-17,30
109-118-124-128-89-81-73-65-61-45-17,29
109-118-124-97-57-64-68-72-76-61-80-49-38-17,28
109-89-81-73-65-74-70-37-32-36-17,27
109-118-124-97-57-64-68-72-76-61-45-40-44,4
109-118-124-97-57-64-68-72-76-61-80-49-44,4
109-118-124-97-57-64-68-72-41-36-40-44,4
109-118-124-97-57-64-68-37-32-36-40-44,4
109-118-124-97-57-33-24-28-32-36-40-44,4
109-89-108-85-77-69-49-44,4
109-132-93-85-77-69-49-44,4
109-89-81-73-65-61-45-40-44,4
109-89-81-100-77-69-49-44,4
109-89-81-73-65-61-80-49-44,4
109-118-124-97-57-64-68-72-76-61-80-84,6
109-89-108-85-77-69-84,6
109-132-93-85-77-69-84,6
109-89-81-100-77-69-84,6
109-89-81-73-65-61-80-84,6
109-89-81-73-88-69-84,6
109-118-124-97-57-64-68-72-76-63-88-69-84,6
109-118-124-128-89-108-85-77-69-84,5
109-118-124-128-132-93-85-77-69-84,5
109-118-124-128-89-81-100-77-69-84,5
109-89-108-85-77-92,6
109-132-93-85-77-92,6
109-89-81-100-77-92,6
109-89-81-73-88-92,6
109-118-124-97-57-64-68-72-76-63-88-92,6
109-118-124-128-89-108-85-77-92,5
109-118-124-128-132-93-85-77-92,5
109-118-124-128-89-81-100-77-92,5
109-118-124-128-89-81-73-88-92,5
109-118-124-97-57-64-68-72-76-61-80-67-92,5
109-89-108-85-104,6
109-132-93-85-104,6
109-89-81-100-104,6
109-118-124-128-89-108-85-104,5
109-118-124-128-132-93-85-104,5
109-118-124-128-89-81-100-104,5
109-132-93-106-81-100-104,4
109-89-81-73-88-75-104,4
109-118-124-97-57-64-68-72-76-63-88-75-104,4
109-118-124-97-57-64-68-72-76-63-71-100-104,4
109-89-108-112,5
109-132-93-112,5
109-118-124-128-89-108-112,4
109-118-124-128-132-93-112,4
109-89-81-100-83-112,4
109-118-124-128-89-81-100-83-112,3
109-132-93-85-98-79-108-112,3
109-132-93-106-81-100-83-112,3
109-89-81-73-88-75-83-112,3
109-118-124-97-57-64-68-72-76-63-88-75-83-112,3
109-132-136,6
109-118-124-128-132-136,5
109-89-108-91-136,4
109-118-124-128-89-108-91-136,3
109-89-81-100-83-91-136,3
109-118-124-128-89-81-100-83-91-136,2
109-132-93-85-98-79-108-91-136,2
109-132-93-106-81-100-83-91-136,2
109-89-81-73-65-74-70-66-62-55-95-128-132-136,2
109-89-108-85-98-79-87-132-136,2
109-132-111,10
109-118-124-128-132-111,8
109-89-108-91-111,6
109-118-124-128-89-108-91-111,5
109-89-81-100-83-91-111,5
109-118-124-128-89-81-100-83-91-111,4
109-132-93-85-98-79-108-91-111,3
109-132-93-106-81-100-83-91-111,3
109-89-81-73-65-74-70-66-62-55-95-128-132-111,3
109-89-108-85-98-79-87-132-111,3
109-89-81-94,3
109-118-124-128-89-81-94,2
109-89-108-85-98-94,2
109-132-93-106-81-94,2
109-132-93-85-98-94,2
109-118-124-97-57-64-68-72-76-63-71-94,2
109-118-124-128-89-108-85-98-94,2
109-118-124-128-132-93-106-81-94,2
109-118-124-128-132-93-85-98-94,2
109-89-108-85-77-86-71-94,1
109-118-124-97-57-64-68-72-76-61-45-34,12
109-89-81-73-65-61-45-34,12
109-118-124-128-89-81-73-65-61-45-34,10
109-118-124-97-57-64-68-72-76-61-80-49-38-34,9
109-89-108-85-77-86-65-61-45-34,9
109-89-108-85-77-69-78-45-34,9
109-132-93-85-77-86-65-61-45-34,9
109-132-93-85-77-69-78-45-34,9
109-89-108-85-77-69-49-38-34,9
109-89-108-85-98-73-65-61-45-34,9
96-73-65-61-45-17,4
96-73-65-74-41-36-17,3
96-73-65-74-70-37-32-36-17,3
96-100-77-86-65-61-45-17,3
96-100-77-69-78-45-17,3
96-73-88-69-78-45-17,3
96-100-77-69-49-38-17,3
96-73-65-61-80-49-38-17,3
96-73-88-69-49-38-17,3
96-100-77-86-65-74-41-36-17,3
96-73-65-61-45-40-44,5
96-100-77-69-49-44,5
96-73-65-61-80-49-44,5
96-73-88-69-49-44,5
96-73-65-74-41-36-40-44,4
96-73-65-74-70-37-32-36-40-44,4
96-100-77-86-65-61-45-40-44,4
96-100-77-69-78-45-40-44,4
96-100-77-86-65-61-80-49-44,4
96-73-88-69-78-45-40-44,4
96-100-77-69-84,4
96-73-65-61-80-84,4
96-73-88-69-84,4
96-100-77-86-65-61-80-84,3
96-79-108-85-77-69-84,3
96-73-65-61-45-40-47-84,3
96-73-65-74-41-36-43-80-84,2
96-73-65-74-41-36-40-47-84,2
96-73-65-74-70-37-32-36-43-80-84,2
96-73-65-74-70-37-32-36-40-47-84,2
96-100-77-92,1
96-73-88-92,1
96-79-108-85-77-92,1
96-73-65-61-80-67-92,1
96-100-77-86-65-61-80-67-92,1
96-100-77-69-78-59-63-88-92,1
96-79-108-85-98-73-88-92,1
96-100-83-106-81-73-88-92,1
96-73-65-61-45-40-47-67-92,1
96-79-87-126-97-57-64-68-72-76-63-88-92,0
96-100-104,7
96-79-108-85-104,5
96-73-88-75-104,5
96-73-65-61-80-67-75-104,4
96-79-87-132-93-85-104,3
96-100-77-86-65-61-80-67-75-104,3
96-100-77-69-78-59-63-88-75-104,3
96-73-88-75-98-79-108-85-104,3
96-100-77-86-71-79-108-85-104,3
96-73-88-75-83-106-81-100-104,3
96-100-104,3
96-79-108-85-104,3
96-73-88-75-104,2
96-73-65-61-80-67-75-104,2
96-79-87-132-93-85-104,2
96-100-77-86-65-61-80-67-75-104,1
96-100-77-69-78-59-63-88-75-104,1
96-73-88-75-98-79-108-85-104,1
96-100-77-86-71-79-108-85-104,1
96-73-88-75-83-106-81-100-104,1
96-79-108-112,5
96-100-83-112,5
96-73-88-75-83-112,4
96-79-87-132-93-112,3
96-73-88-75-98-79-108-112,3
96-100-77-86-71-79-108-112,3
96-73-65-61-80-67-75-83-112,3
96-73-65-74-70-66-62-55-95-128-89-108-112,2
96-73-65-74-70-66-62-55-95-128-132-93-112,2
96-100-83-91-130-89-108-112,2
96-79-108-91-136,5
96-100-83-91-136,5
96-79-87-132-136,5
96-73-65-74-70-66-62-55-95-128-132-136,4
96-100-83-106-87-132-136,4
96-73-88-75-83-91-136,3
96-79-87-126-122-118-124-128-132-136,3
96-73-65-74-70-66-62-55-95-122-118-124-128-132-136,3
96-100-77-86-65-74-70-66-62-55-95-128-132-136,3
96-73-88-75-83-106-87-132-136,3
96-79-108-91-111,1
96-100-83-91-111,1
96-79-87-132-111,1
96-73-65-74-70-66-62-55-95-128-132-111,1
96-100-83-106-87-132-111,1
96-73-88-75-83-91-111,1
96-79-87-126-122-118-124-128-132-111,1
96-73-65-74-70-66-62-55-95-122-118-124-128-132-111,0
96-100-77-86-65-74-70-66-62-55-95-128-132-111,0
96-73-88-75-83-106-87-132-111,0
96-79-87-107,4
96-73-65-74-70-66-62-55-95-128-107,3
96-100-83-106-87-107,3
96-79-108-91-130-107,3
96-100-83-91-130-107,3
96-79-87-126-122-118-124-128-107,3
96-73-65-74-70-66-62-55-95-122-118-124-128-107,3
96-100-77-86-65-74-70-66-62-55-95-128-107,2
96-73-88-75-83-106-87-107,2
96-73-88-75-83-91-130-107,2
96-73-65-61-45-34,6
96-100-77-86-65-61-45-34,4
96-100-77-69-78-45-34,4
96-73-88-69-78-45-34,4
96-100-77-69-49-38-34,4
96-73-65-61-80-49-38-34,4
96-73-88-69-49-38-34,4
96-100-77-86-65-61-80-49-38-34,3
96-79-108-85-77-86-65-61-45-34,3
96-79-108-85-77-69-78-45-34,3
36-40-44,6
36-43-80-49-44,5
36-43-59-63-88-69-49-44,3
36-43-80-67-86-65-61-45-40-44,3
36-43-59-63-88-69-78-45-40-44,3
36-40-47-78-59-63-88-69-49-44,3
36-40-47-67-86-65-61-80-49-44,3
36-43-59-63-71-100-77-69-49-44,2
36-43-59-63-88-75-98-73-65-61-45-40-44,2
36-43-59-63-71-100-77-86-65-61-45-40-44,2
36-43-80-84,8
36-40-47-84,8
36-43-59-63-88-69-84,6
36-40-47-78-59-63-88-69-84,4
36-40-47-67-86-65-61-80-84,4
36-43-59-63-71-100-77-69-84,4
36-43-80-67-86-65-61-45-40-47-84,3
36-43-59-63-88-69-78-45-40-47-84,3
36-43-59-63-71-100-77-86-65-61-80-84,3
36-43-59-63-88-75-98-73-65-61-80-84,3
36-43-59-63-88-92,5
36-43-80-67-92,5
36-40-47-67-92,5
36-40-47-78-59-63-88-92,4
36-43-59-63-71-100-77-92,4
36-43-80-67-86-71-100-77-92,3
36-43-80-67-75-98-73-88-92,3
36-40-47-78-59-63-71-100-77-92,3
36-40-47-67-86-71-100-77-92,3
36-40-47-67-75-98-73-88-92,3
36-43-59-63-88-75-104,4
36-43-80-67-75-104,4
36-40-47-67-75-104,4
36-43-59-63-71-100-104,4
36-40-47-78-59-63-88-75-104,3
36-43-80-67-86-71-100-104,3
36-40-47-78-59-63-71-100-104,3
36-40-47-67-86-71-100-104,3
36-43-59-63-71-79-108-85-104,3
36-43-59-63-88-75-98-79-108-85-104,2
36-43-59-63-88-75-83-112,4
36-43-80-67-75-83-112,4
36-43-59-63-71-79-108-112,4
36-40-47-67-75-83-112,4
36-43-59-63-71-100-83-112,4
36-43-59-63-88-75-98-79-108-112,3
36-43-80-67-75-98-79-108-112,3
36-40-47-78-59-63-88-75-83-112,3
36-43-80-67-86-71-79-108-112,3
36-40-47-67-75-98-79-108-112,3
36-43-59-74-70-66-62-55-95-128-132-136,4
36-43-59-63-88-75-83-91-136,3
36-43-80-67-75-83-91-136,3
36-43-59-63-71-79-108-91-136,3
36-40-47-67-75-83-91-136,3
36-43-59-63-71-100-83-91-136,3
36-43-59-63-71-79-87-132-136,3
36-43-59-74-70-66-62-55-95-122-118-124-128-132-136,3
36-40-47-78-59-74-70-66-62-55-95-128-132-136,3
36-43-80-67-86-65-74-70-66-62-55-95-128-132-136,2
36-43-59-74-70-66-62-55-95-128-132-111,4
36-43-59-63-88-75-83-91-111,3
36-43-80-67-75-83-91-111,3
36-43-59-63-71-79-108-91-111,3
36-40-47-67-75-83-91-111,3
36-43-59-63-71-100-83-91-111,3
36-43-59-63-71-79-87-132-111,3
36-43-59-74-70-66-62-55-95-122-118-124-128-132-111,3
36-40-47-78-59-74-70-66-62-55-95-128-132-111,3
36-43-80-67-86-65-74-70-66-62-55-95-128-132-111,2
36-43-59-74-70-66-62-55-95-128-107,17
36-43-59-63-71-79-87-107,15
36-43-59-74-70-66-62-55-95-122-118-124-128-107,14
36-40-47-78-59-74-70-66-62-55-95-128-107,13
36-43-80-67-86-65-74-70-66-62-55-95-128-107,12
36-40-47-67-86-65-74-70-66-62-55-95-128-107,11
36-43-59-63-88-75-83-106-87-107,11
36-43-80-67-75-83-106-87-107,11
36-43-59-63-88-75-83-91-130-107,11
36-43-80-67-75-83-91-130-107,11
36-43-59-63-71-94,5
36-43-59-63-88-75-98-94,4
36-43-80-67-75-98-94,4
36-43-80-67-86-71-94,4
36-40-47-67-75-98-94,4
36-40-47-78-59-63-71-94,4
36-40-47-67-86-71-94,4
36-40-47-78-59-63-88-75-98-94,3
36-43-59-63-88-75-83-106-81-94,3
36-43-80-67-75-83-106-81-94,3
36-43-59-74,20
36-40-47-78-59-74,15
36-43-80-67-86-65-74,14
36-40-47-67-86-65-74,14
36-43-59-63-88-75-98-73-65-74,10
36-43-59-63-71-100-77-86-65-74,10
36-43-80-67-75-98-73-65-74,10
36-40-47-67-75-98-73-65-74,10
36-40-47-78-59-63-71-100-77-86-65-74,8
36-40-47-78-59-63-88-75-98-73-65-74,8
76-61-45-17,21
76-61-80-49-38-17,16
76-63-88-69-78-45-17,14
76-63-88-69-49-38-17,14
76-63-88-75-98-73-65-61-45-17,11
76-63-71-100-77-86-65-61-45-17,11
76-63-71-100-77-69-78-45-17,11
76-63-71-100-77-69-49-38-17,11
76-61-80-67-86-65-74-41-36-17,10
76-63-88-69-78-59-74-41-36-17,10
76-61-45-40-44,9
76-61-80-49-44,9
76-63-88-69-49-44,8
76-63-88-69-78-45-40-44,6
76-63-71-100-77-69-49-44,6
76-63-71-100-77-86-65-61-45-40-44,5
76-63-88-75-98-73-65-61-45-40-44,5
76-63-71-100-77-69-78-45-40-44,5
76-63-71-100-77-86-65-61-80-49-44,5
76-63-88-75-98-73-65-61-80-49-44,5
76-61-80-84,9
76-63-88-69-84,8
76-61-45-40-47-84,7
76-63-71-100-77-69-84,6
76-63-88-69-78-45-40-47-84,5
76-63-88-69-49-38-43-80-84,5
76-63-88-75-98-73-65-61-80-84,5
76-63-71-100-77-86-65-61-80-84,5
76-63-71-79-108-85-77-69-84,5
76-61-45-40-47-78-59-63-88-69-84,4
76-63-88-92,5
76-61-80-67-92,4
76-63-71-100-77-92,4
76-61-45-40-47-67-92,3
76-63-71-79-108-85-77-92,3
76-61-80-49-38-43-59-63-88-92,2
76-61-45-40-47-78-59-63-88-92,2
76-61-80-67-86-71-100-77-92,2
76-61-80-67-75-98-73-88-92,2
76-63-88-69-49-38-43-80-67-92,2
76-63-88-75-104,6
76-63-71-100-104,6
76-61-80-67-75-104,5
76-63-71-79-108-85-104,4
76-61-80-67-86-71-100-104,3
76-61-45-40-47-67-75-104,3
76-63-88-75-98-79-108-85-104,3
76-63-88-75-83-106-81-100-104,3
76-63-71-79-87-132-93-85-104,3
76-61-45-40-47-78-59-63-88-75-104,2
76-63-88-75-83-112,4
76-63-71-79-108-112,4
76-63-71-100-83-112,4
76-61-80-67-75-83-112,3
76-63-88-75-98-79-108-112,3
76-63-71-79-87-132-93-112,3
76-61-80-67-75-98-79-108-112,2
76-61-80-67-86-71-79-108-112,2
76-61-80-67-86-71-100-83-112,2
76-61-45-40-47-67-75-83-112,2
76-63-88-75-83-91-136,4
76-63-71-79-108-91-136,4
76-63-71-100-83-91-136,4
76-63-71-79-87-132-136,4
76-61-80-67-75-83-91-136,4
76-63-88-75-83-106-87-132-136,3
76-63-88-75-98-79-108-91-136,3
76-63-71-100-83-106-87-132-136,3
76-63-88-75-98-79-87-132-136,3
76-63-71-79-87-126-122-118-124-128-132-136,3
76-63-88-75-83-91-111,4
76-63-71-79-108-91-111,4
76-63-71-100-83-91-111,4
76-63-71-79-87-132-111,4
76-61-80-67-75-83-91-111,3
76-63-88-75-83-106-87-132-111,3
76-63-88-75-98-79-108-91-111,3
76-63-71-100-83-106-87-132-111,3
76-63-88-75-98-79-87-132-111,3
76-63-71-79-87-126-122-118-124-128-132-111,3
76-63-71-79-87-107,15
76-63-88-75-83-106-87-107,12
76-63-88-75-83-91-130-107,12
76-63-71-100-83-106-87-107,11
76-63-71-79-108-91-130-107,11
76-63-88-75-98-79-87-107,11
76-63-71-100-83-91-130-107,11
76-63-71-79-87-126-122-118-124-128-107,11
76-61-45-34-30-26-35-62-55-95-128-107,11
76-61-45-34-39-70-66-62-55-95-128-107,11
76-63-71-94,3
76-63-88-75-98-94,2
76-61-80-67-75-98-94,2
76-61-80-67-86-71-94,2
76-63-88-75-83-106-81-94,2
76-63-71-100-83-106-81-94,2
76-63-71-79-108-85-98-94,2
76-61-80-67-75-83-106-81-94,1
76-61-45-40-47-67-75-98-94,1
76-61-80-49-38-43-59-63-71-94,1
76-61-45-34,18
76-61-80-49-38-34,14
76-63-88-69-78-45-34,12
76-63-88-69-49-38-34,12
76-63-88-75-98-73-65-61-45-34,9
76-63-71-100-77-86-65-61-45-34,9
76-63-71-100-77-69-78-45-34,9
76-63-71-100-77-69-49-38-34,9
76-63-88-75-98-73-65-61-80-49-38-34,7
76-63-71-100-77-86-65-61-80-49-38-34,7
