17244:0,0,0,1,0,0,1,0,3,2,0,3,1,0,3,3,1,4,0,2,0,3,1,2,2,2,1,3,4,2,2,0,3,4,1,1,0,5,1,2,0,0,3,3,1,4,2,3,2,5,1,4,1,2,1,1,4,0,3,3,3,3,1,0,0
17893:0,0,1,2,0,2,4,4,1,2,0,2,5,2,0,0,3,1,1,3,3,3,0,1,3,1,1,3,3,2,2,1,4,1,2,1,2,1,1,1,1,0,1,1,2,0,1,1,2,1,2,1,1,0,2,0,2,5,2,1,0,5,0,1,0
917861:0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
917355:0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
17778:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17780:0,0,0,1,1,1,3,2,2,1,1,3,0,1,3,1,3,1,0,1,2,1,1,3,0,0,2,1,1,0,0,0,3,0,0,3,0,2,1,2,3,0,3,0,1,1,0,1,1,0,5,1,3,4,0,0,0,2,1,0,1,1,2,1,0
40310:0,0,1,0,1,4,0,0,2,2,1,0,1,1,1,1,3,1,1,2,0,1,0,2,2,2,0,1,3,1,0,1,0,0,3,1,1,1,1,2,1,3,1,1,2,0,3,1,1,0,1,1,0,3,2,1,2,2,1,2,0,1,0,0,0
40311:0,1,1,2,3,1,0,0,4,2,2,1,1,1,0,1,1,2,3,1,0,1,1,1,0,0,1,3,1,0,1,2,1,4,1,3,2,0,1,0,2,2,2,2,1,1,2,2,1,1,2,1,3,0,1,2,2,0,0,3,1,3,0,0,0
917780:0,0,0,2,0,0,1,0,0,1,2,0,0,0,0,2,2,3,2,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,2,1,0,1,0,3,1,0,1,0,1,2,1,1,1,0,0,2,0,0,4,0,0,1,1,1,0,1,0,0,0
17472:0,0,0,2,3,4,3,2,4,5,4,1,2,1,2,3,2,5,2,2,2,5,3,3,1,3,2,4,2,3,2,2,6,4,1,3,5,1,3,3,2,1,5,1,6,2,4,0,3,3,4,4,5,3,4,0,1,6,1,4,3,2,2,4,0
917890:0,0,1,7,3,4,7,4,0,5,1,10,8,5,2,6,2,2,3,2,2,7,6,3,6,6,2,5,4,3,3,10,2,2,7,3,2,5,0,10,4,3,4,11,3,6,3,2,5,7,6,7,5,2,3,4,3,10,6,4,5,9,2,3,1
917891:0,0,2,2,1,1,3,1,0,1,0,3,5,3,1,0,1,1,0,2,0,2,2,2,0,1,1,0,1,1,3,5,1,1,1,1,1,2,2,2,1,0,1,2,2,4,0,0,2,1,6,3,2,1,0,3,0,4,0,2,1,3,3,0,0
917892:0,0,7,7,3,3,4,1,3,5,6,3,5,6,4,6,8,8,3,1,6,7,2,6,2,7,7,2,1,3,4,7,5,4,2,4,8,6,3,5,3,3,4,4,4,3,6,4,2,4,8,4,3,6,9,2,4,10,8,3,5,4,0,0,0
917893:0,0,0,6,1,1,1,2,0,3,1,6,3,5,1,3,3,3,2,3,2,4,1,3,6,2,3,4,3,0,2,6,4,2,4,5,2,0,5,3,0,2,2,6,6,1,6,2,5,1,5,2,3,2,2,3,3,3,3,3,2,8,0,3,1
17287:0,0,0,1,3,5,1,0,2,1,1,1,1,2,1,2,2,0,1,1,5,0,2,1,2,1,1,1,0,1,1,3,0,1,2,2,0,2,3,1,1,3,1,1,3,0,4,2,0,1,2,2,2,2,0,2,3,1,1,1,1,1,0,0,0
917896:0,0,2,1,0,1,2,2,0,4,1,1,1,2,2,1,0,2,5,1,2,1,2,2,3,0,1,3,1,1,2,2,1,1,3,1,2,0,4,0,0,1,0,3,6,0,4,2,2,0,1,3,1,3,4,1,3,0,1,2,1,2,1,2,0
917897:0,0,2,4,3,2,3,4,0,4,4,2,3,3,3,3,3,1,2,2,1,1,6,0,1,4,1,1,1,1,1,1,0,0,0,2,2,0,0,3,0,0,2,2,5,2,1,2,1,0,4,1,3,2,0,1,2,3,1,1,0,2,0,0,0
917898:0,0,1,0,1,2,2,1,0,0,2,1,2,0,1,1,2,0,0,1,0,1,3,2,3,1,0,2,1,0,2,2,3,1,1,2,1,1,1,2,2,0,4,0,2,0,3,0,3,0,1,1,3,0,0,0,1,1,0,1,1,1,0,2,0
917899:0,0,0,0,1,1,1,1,0,1,1,1,2,0,1,1,0,2,1,0,1,1,0,2,2,1,1,0,0,1,1,1,2,1,2,2,1,0,0,0,4,3,4,0,1,1,0,0,2,1,1,0,3,0,1,0,0,0,0,1,0,1,1,0,1
917900:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17302:0,0,0,1,1,2,3,2,1,1,0,2,0,1,0,0,1,0,2,0,0,3,0,1,1,2,4,2,0,1,1,2,0,2,0,0,1,1,0,0,0,2,2,1,0,1,1,0,1,1,2,1,2,1,0,0,1,1,0,1,2,1,1,0,0
17625:0,0,3,3,5,8,3,4,4,8,5,8,3,2,4,4,6,6,7,5,5,6,4,4,6,4,5,5,0,5,4,3,4,2,6,3,1,7,8,2,5,2,3,3,4,3,1,6,5,7,5,5,4,6,5,5,3,6,5,7,5,8,2,1,0
917917:0,0,1,2,0,1,1,0,0,0,0,2,2,3,0,0,1,2,2,0,0,2,3,2,0,2,1,0,1,0,1,4,0,1,1,1,0,2,3,1,0,0,1,0,2,4,0,0,3,0,1,3,1,1,1,2,0,1,1,2,3,2,0,0,0
17823:0,0,1,3,6,8,3,5,1,2,5,10,1,4,0,3,4,3,8,9,0,5,3,6,4,4,2,6,4,2,3,7,1,7,6,3,2,5,2,3,6,3,3,7,0,3,1,5,3,9,2,4,7,3,4,8,4,8,6,6,2,4,1,2,0
17824:0,0,1,1,1,0,5,0,1,3,0,0,3,0,0,0,2,3,4,4,2,1,2,1,2,0,0,1,2,2,2,2,3,0,1,0,1,0,1,0,1,0,1,3,4,1,2,1,1,1,0,1,1,0,2,1,1,1,2,1,0,3,0,1,0
17825:0,0,1,1,2,3,1,0,1,1,1,0,1,0,0,0,0,1,2,0,1,0,1,4,0,3,2,2,0,2,1,1,2,3,1,0,0,3,0,1,2,0,0,1,0,2,0,0,2,0,2,2,1,1,0,5,5,0,0,3,1,1,2,0,0
17826:0,0,0,0,1,2,3,2,0,1,3,4,1,1,1,5,2,1,0,2,4,2,4,3,1,2,1,1,2,1,2,2,3,4,2,1,4,4,1,3,3,2,3,2,4,0,1,1,4,0,1,4,4,0,0,0,2,5,1,3,1,2,1,0,0
17827:0,0,0,2,0,1,2,1,2,0,3,0,1,2,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,3,0,0,2,3,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4,0,0,0
17828:0,0,1,1,1,1,1,2,0,2,4,0,0,1,0,1,1,1,4,1,1,0,0,1,4,3,0,2,0,0,1,1,0,1,3,1,1,0,1,1,1,2,1,0,1,2,0,1,2,1,1,0,1,1,0,1,1,2,1,2,0,1,2,0,0
917413:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17321:0,0,0,1,5,4,3,3,2,6,3,2,1,3,1,1,9,3,1,5,4,3,1,4,1,3,4,2,6,2,5,1,2,1,4,3,5,5,2,2,2,0,2,6,5,4,3,6,3,3,5,4,6,4,3,1,4,4,3,3,1,3,5,3,0
17322:0,0,0,3,4,5,10,5,5,6,3,4,7,4,6,2,11,6,3,7,5,5,6,4,3,6,8,5,5,5,6,5,1,7,6,5,6,6,6,8,4,2,7,6,9,5,9,6,5,5,6,6,7,5,8,8,6,6,3,7,7,7,8,4,0
17323:0,0,0,2,8,8,2,3,8,9,7,1,12,6,6,5,9,6,4,4,3,5,7,7,5,6,7,7,8,6,3,5,6,7,5,9,7,4,9,8,4,5,7,10,7,10,3,7,6,5,5,11,6,7,8,7,6,2,4,5,4,6,2,2,0
917421:0,0,0,2,1,2,2,1,3,2,1,1,2,2,0,1,2,3,5,2,0,0,3,4,1,1,1,2,1,1,1,0,2,4,1,3,1,1,2,2,3,0,3,2,0,2,2,1,2,2,3,0,1,5,1,2,2,1,0,4,0,1,3,1,0
17326:0,0,3,4,4,5,7,4,5,8,2,6,8,4,7,6,4,2,9,6,3,6,3,6,11,2,7,5,8,6,2,8,11,6,2,8,3,9,8,9,4,4,5,7,8,8,7,7,6,5,9,4,7,7,8,7,5,5,4,7,8,6,5,1,0
17327:0,0,6,2,10,9,11,11,12,8,13,9,8,13,7,3,9,6,8,10,13,10,10,8,11,4,11,9,13,13,5,12,7,15,10,7,5,11,11,8,12,6,7,11,5,8,12,7,11,7,7,7,1,9,11,5,6,10,9,8,7,10,1,1,0
17329:0,0,4,5,5,4,7,1,6,4,7,5,5,3,6,8,2,4,6,9,5,3,5,5,5,7,4,5,5,8,3,3,6,6,5,3,9,9,7,5,3,1,7,3,4,5,5,4,6,3,6,2,3,7,10,2,8,7,6,7,4,7,2,2,0
17330:0,0,2,3,1,3,3,2,1,1,4,6,2,3,4,5,0,1,3,4,4,2,6,3,1,4,4,2,5,4,1,0,4,3,3,2,3,3,4,2,4,1,2,0,3,2,1,4,0,2,3,1,3,4,5,3,5,4,2,1,3,4,2,1,0
17331:0,0,1,4,3,5,2,6,2,5,4,3,5,5,7,2,3,7,1,3,3,6,1,4,2,5,4,2,4,0,1,8,3,4,0,2,4,3,4,7,5,4,4,3,2,4,6,3,7,2,3,8,4,2,2,2,2,3,3,2,1,4,2,2,0
917428:0,0,1,0,5,2,1,1,1,3,1,2,0,2,4,1,5,4,5,5,1,3,0,5,2,4,1,1,0,1,1,3,3,3,2,0,2,0,0,1,1,2,1,1,1,1,0,3,2,2,2,3,1,4,3,7,2,1,3,2,3,4,2,0,0
17333:0,0,1,3,0,4,1,2,0,2,5,2,2,2,2,1,0,2,2,1,2,3,6,1,4,4,1,4,3,0,2,1,2,1,1,0,5,3,1,0,2,0,3,0,3,2,1,3,2,3,6,4,2,5,2,3,2,1,2,1,0,2,1,1,0
17334:0,0,0,1,5,1,0,2,1,3,0,0,4,3,0,0,0,0,3,1,1,5,0,1,5,1,1,3,1,1,0,1,2,0,1,2,0,2,0,1,0,1,0,0,2,1,3,1,1,2,6,2,3,2,0,2,3,0,2,2,1,2,0,1,0
17336:0,0,0,1,5,1,2,2,1,3,0,1,3,3,0,0,0,1,3,1,2,5,0,1,5,1,1,2,0,2,0,1,1,2,1,4,0,2,0,2,0,1,0,0,2,3,4,0,1,2,6,1,3,2,0,3,2,1,0,2,1,1,1,1,0
917433:0,0,1,2,8,8,6,7,9,5,3,11,7,7,5,4,8,7,4,5,3,6,7,11,9,7,3,8,13,10,6,8,9,5,6,8,10,8,4,5,10,3,7,7,11,5,7,7,6,11,5,7,7,6,14,14,2,7,4,8,4,7,1,1,0
917434:0,0,1,2,9,2,5,5,7,5,8,8,4,3,6,8,5,6,5,3,7,5,5,9,6,7,3,6,8,8,4,7,3,9,3,4,5,2,0,5,6,2,4,8,3,11,6,4,9,12,1,8,7,8,10,6,2,4,5,4,7,8,2,2,0
917436:0,0,1,1,11,7,5,9,9,5,9,7,11,6,6,6,4,4,7,8,5,8,5,7,7,11,10,5,9,8,10,7,12,12,7,4,8,11,3,11,10,9,4,6,4,14,5,7,11,10,6,9,7,9,7,10,10,9,6,9,8,7,8,1,1
917437:0,0,1,1,4,2,4,4,4,4,8,5,1,1,7,3,6,5,6,2,5,8,7,7,5,1,3,4,3,6,2,4,4,7,4,4,4,6,4,7,6,4,3,6,7,8,4,4,6,9,3,6,4,5,4,11,2,5,6,2,6,6,4,0,0
917438:0,0,0,0,1,1,1,4,2,3,2,3,1,3,2,1,5,4,2,0,1,3,2,4,2,1,1,4,4,0,1,3,1,3,3,2,2,1,3,1,3,4,5,1,3,3,4,3,3,3,4,3,1,3,1,5,1,0,4,1,2,3,2,0,0
917749:0,0,1,3,3,1,1,2,3,3,4,1,2,0,3,0,3,3,2,2,4,4,2,2,3,3,5,3,4,3,5,2,2,3,4,4,0,5,2,7,2,6,4,2,3,4,4,5,6,1,3,6,5,0,3,3,2,3,4,4,3,3,2,0,1
917440:0,0,0,3,2,4,4,2,4,5,4,2,4,4,3,5,2,3,5,1,2,5,4,3,9,3,4,3,5,3,3,7,2,2,1,0,4,5,3,1,5,5,6,2,4,4,2,6,4,4,3,3,3,6,4,4,4,5,4,5,0,3,4,0,0
917441:0,0,2,1,3,1,2,2,4,4,3,6,2,2,0,1,7,4,4,6,3,3,3,5,1,4,1,3,2,2,1,3,3,3,3,3,1,4,2,2,5,2,4,2,5,2,1,4,3,3,5,2,3,0,2,4,1,1,6,1,1,3,1,0,0
917442:0,0,1,2,3,1,2,0,0,0,2,4,1,0,1,1,3,1,4,6,1,1,3,2,1,2,1,2,0,2,1,1,1,2,4,4,0,3,1,2,4,0,2,2,2,0,1,2,1,5,3,0,3,1,1,0,6,0,2,1,0,3,0,0,0
916931:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17861:0,0,0,1,1,3,3,5,3,2,3,4,2,6,4,0,2,2,3,0,2,0,2,3,0,3,0,1,3,1,2,1,3,0,5,2,4,1,6,3,2,3,0,0,3,1,1,2,3,3,2,2,2,0,1,3,0,1,2,1,1,1,3,2,0
916935:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916938:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17355:0,0,0,1,2,6,4,4,4,7,4,1,2,3,2,5,2,5,5,0,5,6,3,4,3,4,6,6,2,5,5,3,3,4,2,4,3,3,4,2,3,1,2,4,3,4,3,2,5,4,4,2,3,4,5,1,2,6,3,4,3,2,5,4,0
917752:0,0,3,4,6,1,4,1,4,4,5,4,4,7,2,4,6,7,3,3,1,9,4,3,2,4,2,1,3,1,3,9,5,3,2,3,9,5,4,3,5,2,2,2,2,5,5,2,4,4,5,5,3,4,8,2,2,12,7,2,4,4,0,0,0
17059:0,0,1,0,1,2,3,2,1,2,5,4,1,2,1,2,1,3,3,1,4,2,1,2,1,0,1,4,3,0,1,2,4,2,1,4,1,1,1,3,1,1,2,1,1,0,1,2,1,1,3,4,1,0,3,1,3,3,1,7,5,1,0,0,0
917707:0,0,0,2,2,3,2,6,2,2,4,3,4,3,1,4,2,2,5,4,3,2,3,3,2,2,3,1,2,2,2,3,7,4,1,6,2,1,4,5,5,4,0,4,6,4,1,1,5,3,1,4,2,3,1,1,2,1,3,4,5,3,3,0,0
917753:0,0,2,6,4,3,5,3,2,7,4,10,4,3,8,5,3,2,4,3,5,7,6,7,2,6,7,6,7,6,7,5,5,7,6,2,5,4,7,3,4,4,5,4,5,4,4,6,3,4,3,9,3,3,4,7,5,4,10,7,3,4,2,0,0
917754:0,0,0,1,1,2,2,1,0,3,6,3,2,5,1,4,3,3,5,4,3,1,4,3,3,2,1,2,0,0,0,2,4,6,2,4,0,3,6,5,3,1,0,3,4,5,3,0,5,1,2,2,1,0,2,0,1,1,4,3,4,3,2,1,0
917471:0,0,2,5,4,4,6,0,1,4,5,3,1,2,6,5,5,5,7,1,3,5,5,10,4,2,5,9,3,4,5,5,4,5,2,1,7,1,2,2,3,7,4,3,1,3,4,4,5,3,2,5,3,6,4,4,2,1,6,4,8,0,1,0,0
17376:0,0,0,1,0,0,2,0,0,2,1,4,0,0,3,2,1,3,0,2,1,3,1,2,1,1,2,2,3,1,2,1,2,4,2,3,0,2,1,3,0,0,1,3,1,5,2,1,2,4,1,3,2,1,0,2,3,0,1,2,2,2,0,0,0
17232:0,0,0,3,6,3,6,2,4,8,2,6,8,5,5,2,10,6,1,5,6,5,5,5,3,0,7,7,6,7,6,4,6,10,3,8,4,7,4,6,4,3,8,8,6,7,2,6,5,4,3,7,6,2,5,5,2,3,7,4,4,6,5,0,0
17890:0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,2,0,1,0,1,0,1,1,0,1,0,2,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,3,0,0,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0
17891:0,0,0,2,1,0,1,0,0,2,2,0,0,0,0,2,3,1,0,1,0,3,1,1,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,2,1,1,2,1,0,1,0,0,2,0,0,0,0
17892:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917989:0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,3,2,0,2,1,1,2,1,0,2,3,2,1,0,2,0,0,0,0,2,0,2,1,0,3,0,1,1,0,1,0,2,1,1,1,2,2,1,2,0,0,0,0,0
17894:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17895:0,0,0,1,1,2,1,1,2,2,3,3,3,5,0,2,2,1,2,3,5,1,3,1,3,2,4,2,2,2,0,2,4,2,3,3,1,3,5,2,3,1,2,3,2,4,0,4,2,2,4,5,2,3,2,2,0,2,3,1,3,4,1,1,1
17896:0,0,1,1,2,1,5,3,2,4,3,4,1,2,1,4,2,2,2,5,5,4,5,3,4,3,1,3,3,2,5,3,5,5,3,0,6,6,1,3,2,2,2,4,3,3,2,1,3,0,3,4,4,1,3,0,4,6,3,4,3,3,2,0,0
17897:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17898:0,0,2,1,2,3,3,4,3,2,7,1,1,1,3,0,1,2,5,2,2,1,4,3,3,2,1,4,1,2,6,2,5,4,2,4,2,2,1,3,3,0,3,0,1,3,1,2,1,3,2,5,2,3,0,4,4,2,3,3,1,1,2,0,0
17899:0,1,0,1,3,0,1,2,3,1,1,1,1,0,1,1,2,0,3,1,1,4,2,3,1,3,1,3,1,1,4,4,2,1,1,1,3,0,1,0,3,0,2,0,1,3,0,1,2,1,2,3,2,3,1,3,2,2,1,2,0,1,0,0,0
17900:0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,2,1,0,0,0,0,0,0,1,0,0,0
17014:0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,1,0,1,0,0,1,3,1,1,0,0,1,0,1,0,0,0,0,1,0,2,1,1,0,2,0,0,1,2,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
917235:0,0,1,3,5,3,6,4,3,6,8,3,3,4,5,0,2,7,2,3,4,1,5,5,5,4,3,6,3,2,6,6,2,4,2,7,0,2,3,5,3,7,5,4,3,6,6,4,1,3,7,1,4,4,2,4,3,3,0,2,5,3,4,1,0
17069:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17236:0,0,5,5,6,9,10,11,14,6,5,8,12,8,10,2,7,6,6,10,8,12,7,9,14,3,9,8,14,6,3,13,9,9,7,10,5,12,12,8,10,6,8,14,5,12,12,5,10,9,7,8,6,9,4,7,12,9,4,9,9,9,2,1,0
917623:0,0,3,5,6,6,1,4,7,10,8,13,8,4,5,5,10,8,6,6,10,8,6,8,3,6,10,7,3,7,6,5,9,3,7,3,6,6,10,6,6,2,6,5,4,4,5,6,5,7,4,9,0,7,7,5,3,6,14,10,6,9,6,1,0
17751:0,0,0,1,1,1,3,1,2,4,1,1,2,0,2,4,2,1,1,2,3,3,1,5,1,0,2,1,2,0,1,2,1,2,2,2,1,2,1,3,5,3,0,1,1,1,3,0,0,2,3,2,1,4,4,4,3,5,1,2,1,2,0,3,0
17917:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
