car_id,start_time,path
3843,2643,17183-17184-17355-917471-917429-917430-917433-17435-917522
3844,832,17183-17184-17355-917471-917429-917430-917433-17435-917522
3845,3011,17183-17184-17355-917471-917429-17431-917520-917523-917522
3846,704,17183-17184-17355-917471-917429-17431-917520-917523-917522
3847,379,17183-17184-17355-17472-917543-917519-917520-917523-917522
3848,1555,17183-17184-17355-17472-917543-917519-917520-917523-917522
3849,3380,17183-17184-17355-917471-917429-17431-917520-917546-917433-17435-917522
3850,1367,17183-17184-17355-917471-917429-17431-917520-917546-917433-17435-917522
3851,1848,17183-17184-17355-17472-917543-917545-917429-917430-917433-17435-917522
3852,1956,17183-17184-17355-17472-917543-917545-917429-917430-917433-17435-917522
3853,2650,17183-17184-17355-17472-917543-917519-917520-917546-917433-17435-917522
3854,1888,17183-17184-17355-17472-917543-917519-917520-917546-917433-17435-917522
3855,816,917069-917014-17049-17102-17160-17232-17323-17431-17521-17622-917751-917753
3856,2988,917069-917014-17049-17102-17160-17232-17323-17431-17521-17622-917751-917753
3857,2315,917069-917014-17049-917101-917104-17106-17164-17236-17327-17435-17524-17626-17754-917753
3858,2237,917069-917014-17049-917101-917104-17106-17164-17236-17327-17435-17524-17626-17754-917753
3859,878,917069-917014-917017-917018-17055-17106-17164-17236-17327-17435-17524-17626-17754-917753
3860,1688,917069-917014-917017-917018-17055-17106-17164-17236-17327-17435-17524-17626-17754-917753
3861,1492,917069-917014-17049-17102-17160-17232-17323-917430-917433-17435-17524-17626-17754-917753
3862,2049,917069-917014-17049-17102-17160-17232-17323-917430-917433-17435-17524-17626-17754-917753
3863,195,917069-917014-17049-17102-17160-17232-17323-17431-917520-917523-17524-17626-17754-917753
3864,880,917069-917014-17049-17102-17160-17232-17323-17431-917520-917523-17524-17626-17754-917753
3865,2915,917069-917014-17049-17102-17160-917231-917234-17236-17327-17435-17524-17626-17754-917753
3866,1270,917069-917014-17049-17102-17160-917231-917234-17236-17327-17435-17524-17626-17754-917753
3867,1366,917100-917101-917104-17106-17164-17236-17327-17435-917522-917526-17528-17600-917708-917710-917712-917607
3868,1222,917100-917101-917104-17106-17164-17236-17327-17435-917522-917526-17528-17600-917708-917710-917712-917607
3869,1708,917100-917101-917104-17106-17164-917235-917238-17240-17331-17439-17528-17600-917708-917710-917712-917607
3870,670,917100-917101-917104-17106-17164-917235-917238-17240-17331-17439-17528-17600-917708-917710-917712-917607
3871,660,917100-17102-17160-17232-17323-917430-917433-17435-917522-917526-17528-17600-917708-917710-917712-917607
3872,3348,917100-17102-17160-17232-17323-917430-917433-17435-917522-917526-17528-17600-917708-917710-917712-917607
3873,88,917100-917101-917104-17106-17164-17236-17327-917434-917437-17439-17528-17600-917708-917710-917712-917607
3874,1733,917100-917101-917104-17106-17164-17236-17327-917434-917437-17439-17528-17600-917708-917710-917712-917607
3875,2733,917100-17102-17160-17232-17323-917430-917433-917434-917437-17439-17528-17600-917708-917710-917712-917607
3876,3200,917100-17102-17160-17232-17323-917430-917433-917434-917437-17439-17528-17600-917708-917710-917712-917607
3877,390,917100-17102-17160-17232-17323-17431-917520-917523-917522-917526-17528-17600-917708-917710-917712-917607
3878,1413,917100-17102-17160-17232-17323-17431-917520-917523-917522-917526-17528-17600-917708-917710-917712-917607
3879,2093,17049-17102-17160-17232-17323-17431-17521-17622-17752-917890
3880,1726,17049-17102-17160-17232-17323-17431-17521-17622-17752-917890
3881,1745,17049-17102-17159-17158-17184-17355-17472-17544-17655-917749-917748-17752-917890
3882,2237,17049-17102-17159-17158-17184-17355-17472-17544-17655-917749-917748-17752-917890
3883,330,17049-17102-17159-17158-17184-17355-17472-17544-17655-17780-917891-917890
3884,3457,17049-17102-17159-17158-17184-17355-17472-17544-17655-17780-917891-917890
3885,1267,17049-17102-17160-17232-17322-17321-17355-17472-17544-17655-917749-917748-17752-917890
3886,1497,17049-17102-17160-17232-17322-17321-17355-17472-17544-17655-917749-917748-17752-917890
3887,417,17049-17102-17160-17232-17322-17321-17355-17472-17544-17655-17780-917891-917890
3888,1989,17049-17102-17160-17232-17322-17321-17355-17472-17544-17655-17780-917891-917890
3889,1420,17049-17102-17159-17158-17184-17355-917471-917429-17431-17521-17622-17752-917890
3890,780,17049-17102-17159-17158-17184-17355-917471-917429-17431-17521-17622-17752-917890
3891,2836,17183-17184-17355-917471-917428-917320-917157-917099-917012
3892,1840,917069-917014-17049-17102-17159-17158-17184-17354
3893,3530,917069-917014-17049-17102-17160-17232-17322-17321-17354
3894,2574,17159-17158-17184-17354
3895,2117,917069-917014-17049-17102-17160-17232
3896,1409,917097-917100-17102-17159-917157
3897,2983,17159-17158-17184
3898,1860,17049-17102-17160
3899,3513,16927-17049-17102-17159-17158-17184-17355-17472-17544-17655-17780-17917
3900,248,16927-17049-17102-17160-17232-17322-17321-17355-17472-17544-17655-17780-17917
3901,924,16927-17049-17102-17160-17232-17323-17431-17521-17622-17752-17891-17917
3902,2955,16927-17049-17102-17160-17232-17323-17431-17521-17622-17748-17749-17780-17917
3903,692,16927-17049-17102-17160-17232-17323-17431-17519-17543-17544-17655-17780-17917
3904,1189,16927-17049-17102-17160-17232-17323-17431-17521-17621-17620-17655-17780-17917
3905,1130,917097-917100-17102-17159-17158-17181
3906,783,917097-917099-917014-17049-17102-17159-17158-17181
3907,3488,917097-917100-17102-17160-17232-17322-917320-17158-17181
3908,54,917097-917100-17102-17160-17232-17322-17321-917184-17181
3909,79,917097-917100-917101-917103-17017-17049-17102-17159-17158-17181
3910,2644,917097-917100-17102-17160-917231-917233-17162-17159-17158-17181
3911,897,17049-17102-17159-17158-17184-17355-17472-17544-17655-17780-17917
3912,1667,17049-17102-17160-17232-17322-17321-17355-17472-17544-17655-17780-17917
3913,1784,17049-17102-17160-17232-17323-17431-17521-17622-17752-17891-17917
3914,2185,17049-17102-17160-17232-17323-17431-17521-17622-17748-17749-17780-17917
3915,582,17049-17102-17160-17232-17323-17431-17519-17543-17544-17655-17780-17917
3916,3188,17049-17102-17160-17232-17323-17431-17521-17621-17620-17655-17780-17917
3917,1170,917069-917014-17049-17102-17160-17232-17323-17431-17519
3918,537,917069-917014-17049-17102-17160-17232-17323-17431-17519
3919,1984,917069-917014-17049-17102-17159-17158-17184-17355-917471-917429-17431-17519
3920,1602,917069-917014-17049-17102-17160-17232-17322-17321-17355-917471-917429-17431-17519
3921,2085,917069-917014-17049-917101-917104-17106-17164-17236-17326-17325-17323-17431-17519
3922,1362,917069-917014-917017-917018-17055-17106-17164-17236-17326-17325-17323-17431-17519
3923,2644,917069-917014-17049-917101-917104-17106-17163-17162-17160-17232-17323-17431-17519
3924,278,16927-17049-17102-17160-17232-17323-17431-17519-17543-917472
3925,812,16927-17049-17102-17160-17232-17323-17431-17521-17621-17620-917544-917472
3926,735,16927-17049-17102-17160-17232-17323-17431-17521-17621-917619-17543-917472
3927,3145,16927-17049-17102-17160-17232-17323-17431-17521-17622-17748-17749-917655-917544-917472
3928,1334,16927-17049-17102-17159-17158-17184-17355-917471-917429-17431-17519-17543-917472
3929,258,16927-17049-17102-17160-17232-17323-17431-17521-17622-17748-917747-17620-917544-917472
3930,3419,917014-17049-17102-17160-17232-17323-17431-17521-17622-17752-17891
3931,2922,917014-17049-17102-17160-17232-17323-17431-17521-17622-17752-17891
3932,3545,917014-17049-17102-17159-17158-17184-17355-17472-17544-17655-917749-917748-17752-17891
3933,90,917014-17049-17102-17160-17232-17322-17321-17355-17472-17544-17655-917749-917748-17752-17891
3934,2173,917014-17049-17102-17159-17158-17184-17355-917471-917429-17431-17521-17622-17752-17891
3935,2955,917014-17049-917101-917104-17106-17164-17236-17327-17435-17524-17625-17624-17622-17752-17891
3936,3411,917014-917017-917018-17055-17106-17164-17236-17327-17435-17524-17625-17624-17622-17752-17891
3937,785,17184-17355-17472-17544-17655-917749-917748
3938,268,17184-17355-17472-17544-17655-917749-917748
3939,1643,17184-17355-917471-917429-17431-17519-17543-17544-17655-917749-917748
3940,2604,17184-17355-917471-917429-17431-17521-17621-17620-17655-917749-917748
3941,171,17184-17355-17472-917543-917519-17521-17621-17620-17655-917749-917748
3942,1933,17184-17355-917471-917429-17431-17521-17622-17748-917747-17620-17655-917749-917748
3943,1427,17184-17355-17472-917543-917519-17521-17622-17748-917747-17620-17655-917749-917748
3944,1605,917778-917749-917748-917751-917753-917623-917523-917522-917526-917527-917529-917440-917332-917241-917169-917111-917035-916938
3945,2552,917778-917749-917748-917751-917754-917707-917705-917627-917526-917527-917529-917440-917332-917241-917169-917111-917035-916938
3946,374,917778-917749-917748-917751-917753-917623-917523-917522-917525-917437-917438-917440-917332-917241-917169-917111-917035-916938
3947,1696,917778-917749-917748-917751-917753-917623-917523-917522-917525-917436-917328-917238-917239-917241-917169-917111-917035-916938
3948,45,917778-917749-917748-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917108-917109-917111-917035-916938
3949,3492,917778-917749-917748-917751-917754-917707-917705-917627-917525-917437-917438-917440-917332-917241-917169-917111-917035-916938
3950,197,917541-917472-917471-917428-917320-917157-917099-917014-917017-917018-917021-917022-916935
3951,809,917541-917472-917471-917428-917320-917157-917100-917101-917103-917018-917021-917022-916935
3952,355,917541-917472-917471-917429-917430-917432-917324-917234-917235-917237-917165-917107-917022-916935
3953,3064,917541-917472-917471-917429-917430-917433-917434-917436-917328-917237-917165-917107-917022-916935
3954,2382,917541-917472-917471-917429-917430-917432-917324-917233-917161-917103-917018-917021-917022-916935
3955,16,917541-917543-917545-917428-917320-917157-917099-917014-917017-917018-917021-917022-916935
3956,732,17472-917543-917545-917428-917320-917157-917099-917014-917017-917018-917021-917022-916935
3957,1829,17472-917543-917519-917520-917523-917522-917525-917436-917328-917237-917165-917107-917022-916935
3958,3536,17472-917543-917545-917428-917320-917157-917100-917101-917103-917018-917021-917022-916935
3959,2411,17472-917543-917545-917429-917430-917432-917324-917234-917235-917237-917165-917107-917022-916935
3960,1825,17472-917543-917545-917429-917430-917433-917434-917436-917328-917237-917165-917107-917022-916935
3961,2092,17472-917543-917519-917520-917546-917432-917324-917234-917235-917237-917165-917107-917022-916935
3962,1158,917544-917472-917471-917428-917320-917157-917099-917014-917017-917018-917021-917022-916935
3963,1675,917544-917472-917471-917428-917320-917157-917100-917101-917103-917018-917021-917022-916935
3964,2651,917544-917472-917471-917429-917430-917432-917324-917234-917235-917237-917165-917107-917022-916935
3965,1431,917544-917472-917471-917429-917430-917433-917434-917436-917328-917237-917165-917107-917022-916935
3966,1468,917544-917472-917471-917429-917430-917432-917324-917233-917161-917103-917018-917021-917022-916935
3967,1387,917544-917543-917545-917428-917320-917157-917099-917014-917017-917018-917021-917022-916935
3968,1856,917541-917472-917471-917429-917430-917432-917324-917234-917235-917237-917165-917108
3969,3377,917541-917472-917471-917429-917430-917433-917434-917436-917328-917237-917165-917108
3970,3434,917541-917543-917519-917520-917523-917522-917525-917436-917328-917237-917165-917108
3971,1954,917541-917543-917545-917429-917430-917432-917324-917234-917235-917237-917165-917108
3972,2872,917541-917543-917545-917429-917430-917433-917434-917436-917328-917237-917165-917108
3973,89,917541-917543-917519-917520-917546-917432-917324-917234-917235-917237-917165-917108
3974,3144,917778-917749-917748-917751-917753-917623-917523-917522-917526-917527-917530-917531-917515-917421-917302
3975,2119,917778-917749-917748-917751-917753-917623-917523-917522-917526-917527-917529-917441-917442-917421-917302
3976,104,917778-917749-917748-917751-917754-917707-917705-917627-917526-917527-917530-917531-917515-917421-917302
3977,771,917778-917749-917748-917751-917754-917707-917705-917627-917526-917527-917529-917441-917442-917421-917302
3978,1066,917778-917749-917748-917751-917753-917623-917523-917522-917525-917437-917438-917441-917442-917421-917302
3979,728,917778-917749-917748-917751-917754-917707-917706-917708-917709-917601-917530-917531-917515-917421-917302
3980,2076,917752-917751-917753-917623-917523-917522-917525-917436-917328-917238-17240
3981,1813,917752-917751-917754-917707-917705-917627-917525-917436-917328-917238-17240
3982,562,917752-917751-917753-917623-917546-917432-917324-917234-917235-917238-17240
3983,2517,917752-917751-917753-917623-917546-917433-917434-917436-917328-917238-17240
3984,2312,917752-917751-917753-917623-917523-917522-917526-917527-917529-917440-917332-17239-17240
3985,400,917752-917751-917753-917623-917546-917433-17435-917522-917525-917436-917328-917238-17240
3986,2665,17472-917543-917519-917520-917523-917522-917526-917527-917529-917440-917332-917242-917243-917221-17173
3987,3011,17472-917543-917519-917520-917523-917522-917526-917527-917530-917531-917515-917421-917302-917221-17173
3988,3031,17472-917543-917519-917520-917523-917522-917526-917527-917529-917441-917442-917421-917302-917221-17173
3989,2052,17472-917543-917519-917520-917523-917522-917525-917437-917438-917440-917332-917242-917243-917221-17173
3990,2202,17472-917543-917519-917520-917523-917522-917525-917436-917328-917238-917239-917242-917243-917221-17173
3991,2365,17472-917543-917519-917520-917523-917522-917525-917437-917438-917441-917442-917421-917302-917221-17173
3992,988,917541-917543-917519-917520-917523-917522-917526-917527-917530-917531-17592-940310
3993,2415,917541-917543-917519-917520-917523-917522-917526-917527-917530-917531-17592-940310
3994,99,917541-917472-917471-917429-917430-917433-17435-917522-917526-917527-917530-917531-17592-940310
3995,2054,917541-917472-917471-917429-917430-917433-17435-917522-917526-917527-917530-917531-17592-940310
3996,265,917541-917472-917471-917429-917430-917433-917434-917437-17439-917527-917530-917531-17592-940310
3997,1267,917541-917472-917471-917429-917430-917433-917434-917437-17439-917527-917530-917531-17592-940310
3998,671,917541-917472-917471-917429-17431-917520-917523-917522-917526-917527-917530-917531-17592-940310
3999,576,917541-917472-917471-917429-17431-917520-917523-917522-917526-917527-917530-917531-17592-940310
4000,3347,917541-917543-917545-917429-917430-917433-17435-917522-917526-917527-917530-917531-17592-940310
4001,2182,917541-917543-917545-917429-917430-917433-17435-917522-917526-917527-917530-917531-17592-940310
4002,334,917541-917543-917519-917520-917523-917522-917525-917437-17439-917527-917530-917531-17592-940310
4003,2973,917541-917543-917519-917520-917523-917522-917525-917437-17439-917527-917530-917531-17592-940310
4004,3176,917917-917891-917890-917893-917824-917711-917709-917601-917530-917531-917515-917413
4005,632,917917-917891-917890-917893-917824-917711-917709-917601-917530-917531-917515-917413
4006,1752,917917-917891-917890-917893-917824-917711-917709-917601-917529-917441-917442-917413
4007,3014,917917-917891-917890-917893-917824-917711-917709-917601-917529-917441-917442-917413
4008,2589,917917-917891-917890-917893-917824-917711-917710-917712-917607-917606-917592-917515-917413
4009,670,917917-917891-917890-917893-917824-917711-917710-917712-917607-917606-917592-917515-917413
4010,2599,917917-917891-917890-917893-917824-917711-917710-917605-917604-917606-917592-917515-917413
4011,548,917917-917891-917890-917893-917824-917711-917710-917605-917604-917606-917592-917515-917413
4012,2195,917917-917891-917752-917751-917753-917623-917523-917522-917526-917527-917530-917531-917515-917413
4013,1164,917917-917891-917752-917751-917753-917623-917523-917522-917526-917527-917530-917531-917515-917413
4014,2979,917917-917891-917890-917893-917824-917823-917713-917712-917607-917606-917592-917515-917413
4015,652,917917-917891-917890-917893-917824-917823-917713-917712-917607-917606-917592-917515-917413
4016,2489,917619-917519-917520-917523-917522-917526-917527-917530-917531-17592-940310
4017,2313,917619-917519-917520-917523-917522-917526-917527-917530-917531-17592-940310
4018,829,917619-917545-917429-917430-917433-17435-917522-917526-917527-917530-917531-17592-940310
4019,2482,917619-917545-917429-917430-917433-17435-917522-917526-917527-917530-917531-17592-940310
4020,3131,917619-917519-917520-917523-917522-917525-917437-17439-917527-917530-917531-17592-940310
4021,1339,917619-917519-917520-917523-917522-917525-917437-17439-917527-917530-917531-17592-940310
4022,2197,917619-917519-917520-917523-917522-917526-917527-917529-917441-917442-17515-17592-940310
4023,912,917619-917519-917520-917523-917522-917526-917527-917529-917441-917442-17515-17592-940310
4024,2723,917619-917519-917520-917523-917522-917526-917527-917529-917441-17443-917531-17592-940310
4025,3042,917619-917519-917520-917523-917522-917526-917527-917529-917441-17443-917531-17592-940310
4026,2679,917619-917519-917520-917546-917433-17435-917522-917526-917527-917530-917531-17592-940310
4027,567,917619-917519-917520-917546-917433-17435-917522-917526-917527-917530-917531-17592-940310
4028,3384,917472-917471-917429-917430-917433-17435-917522-917526-917527-917530-917531-17592-940310
4029,487,917472-917471-917429-917430-917433-17435-917522-917526-917527-917530-917531-17592-940310
4030,1466,917472-917471-917429-917430-917433-917434-917437-17439-917527-917530-917531-17592-940310
4031,1587,917472-917471-917429-917430-917433-917434-917437-17439-917527-917530-917531-17592-940310
4032,1746,917472-917471-917429-17431-917520-917523-917522-917526-917527-917530-917531-17592-940310
4033,448,917472-917471-917429-17431-917520-917523-917522-917526-917527-917530-917531-17592-940310
4034,800,917472-917471-917429-917430-917433-917434-917437-917438-917441-917442-17515-17592-940310
4035,1513,917472-917471-917429-917430-917433-917434-917437-917438-917441-917442-17515-17592-940310
4036,470,917472-917471-917429-917430-917433-917434-917437-917438-917441-17443-917531-17592-940310
4037,1233,917472-917471-917429-917430-917433-917434-917437-917438-917441-17443-917531-17592-940310
4038,1095,917472-917471-917429-917430-917433-17435-917522-917525-917437-17439-917527-917530-917531-17592-940310
4039,1718,917917-917891-917890-917893-917824-917711-917709-917601-917529
4040,1413,917917-917891-917890-917893-917824-917711-917709-917601-917529
4041,1225,917917-917891-917752-917751-917753-917623-917523-917522-917526-917527-917529
4042,1753,917917-917891-917752-917751-917753-917623-917523-917522-917526-917527-917529
4043,1418,917917-917780-917749-917748-917751-917753-917623-917523-917522-917526-917527-917529
4044,2201,917917-917780-917749-917748-917751-917753-917623-917523-917522-917526-917527-917529
4045,229,917917-917891-917752-917751-917754-917707-917705-917627-917526-917527-917529
4046,1160,917917-917891-917752-917751-917754-917707-917705-917627-917526-917527-917529
4047,994,917917-917780-917749-917748-917751-917754-917707-917705-917627-917526-917527-917529
4048,912,917917-917780-917749-917748-917751-917754-917707-917705-917627-917526-917527-917529
4049,2123,917917-917891-917752-917751-917754-917707-917706-917708-917709-917601-917529
4050,3443,917917-917891-917752-917751-917754-917707-917706-917708-917709-917601-917529
4051,1827,917541-917543-917519-917520-917523-917522-917526-917527-917530
4052,240,917541-917543-917519-917520-917523-917522-917526-917527-917530
4053,1090,917541-917472-917471-917429-917430-917433-17435-917522-917526-917527-917530
4054,1795,917541-917472-917471-917429-917430-917433-17435-917522-917526-917527-917530
4055,1178,917541-917472-917471-917429-917430-917433-917434-917437-17439-917527-917530
4056,2528,917541-917472-917471-917429-917430-917433-917434-917437-17439-917527-917530
4057,3389,917541-917472-917471-917429-17431-917520-917523-917522-917526-917527-917530
4058,2760,917541-917472-917471-917429-17431-917520-917523-917522-917526-917527-917530
4059,142,917541-917543-917545-917429-917430-917433-17435-917522-917526-917527-917530
4060,1754,917541-917543-917545-917429-917430-917433-17435-917522-917526-917527-917530
4061,1633,917541-917543-917519-917520-917523-917522-917525-917437-17439-917527-917530
4062,3502,917541-917543-917519-917520-917523-917522-917525-917437-17439-917527-917530
4063,2979,17519-917545-917429-917430-917432-917324-917234-917235-917238-917239-917242-17244-17376
4064,2770,17519-917545-917429-917430-917432-917324-917234-917235-917238-917239-917242-17244-17376
4065,2593,17519-917545-917429-917430-917433-917434-917437-917438-917440-917332-917242-17244-17376
4066,300,17519-917545-917429-917430-917433-917434-917437-917438-917440-917332-917242-17244-17376
4067,3531,17519-917545-917429-917430-917433-917434-917436-917328-917238-917239-917242-17244-17376
4068,669,17519-917545-917429-917430-917433-917434-917436-917328-917238-917239-917242-17244-17376
4069,777,17519-917545-917429-917430-917433-917434-917437-917438-917441-917442-917421-17336-17376
4070,3503,17519-917545-917429-917430-917433-917434-917437-917438-917441-917442-917421-17336-17376
4071,671,17519-917545-917429-917430-917433-17435-917522-917526-917527-917529-917440-917332-917242-17244-17376
4072,3175,17519-917545-917429-917430-917433-17435-917522-917526-917527-917529-917440-917332-917242-17244-17376
4073,2450,17519-917545-917429-917430-917433-17435-917522-917526-917527-917530-917531-917515-917421-17336-17376
4074,1653,17519-917545-917429-917430-917433-17435-917522-917526-917527-917530-917531-917515-917421-17336-17376
4075,1410,917519-917520-917523-917522-917525-917436-917328-917238-17240-17331
4076,3107,917519-917520-917523-917522-917525-917436-917328-917238-17240-17331
4077,2636,917519-917520-917523-917522-917526-917527-917529-917440-17333-17331
4078,1828,917519-917520-917523-917522-917526-917527-917529-917440-17333-17331
4079,485,917519-917520-917546-917432-917324-917234-917235-917238-17240-17331
4080,2797,917519-917520-917546-917432-917324-917234-917235-917238-17240-17331
4081,2980,917519-917520-917546-917433-917434-917436-917328-917238-17240-17331
4082,1348,917519-917520-917546-917433-917434-917436-917328-917238-17240-17331
4083,2410,917519-917520-917523-917522-917525-917437-917438-917440-17333-17331
4084,2741,917519-917520-917523-917522-917525-917437-917438-917440-17333-17331
4085,1112,917519-917520-917546-917433-917434-917437-917438-917440-17333-17331
4086,3118,917519-917520-917546-917433-917434-917437-917438-917440-17333-17331
4087,2242,917541-17544-17655-917749-917748-917751-917754-917707-917706-917708-917710-917712-917714-917717
4088,3530,917541-17544-17655-917749-917748-917751-917754-917707-917706-917708-917710-917712-917714-917717
4089,2058,917541-917543-917519-917520-917523-917522-917526-17528-17600-917708-917710-917712-917714-917717
4090,1955,917541-917543-917519-917520-917523-917522-917526-17528-17600-917708-917710-917712-917714-917717
4091,1772,917541-917543-917519-17521-17622-917751-917754-917707-917706-917708-917710-917712-917714-917717
4092,2421,917541-917543-917519-17521-17622-917751-917754-917707-917706-917708-917710-917712-917714-917717
4093,1287,917541-917543-917519-917520-917523-917522-917526-917527-917530-17532-17605-917712-917714-917717
4094,777,917541-917543-917519-917520-917523-917522-917526-917527-917530-17532-17605-917712-917714-917717
4095,1095,917541-917543-917519-917520-917523-17524-17626-917707-917706-917708-917710-917712-917714-917717
4096,1580,917541-917543-917519-917520-917523-17524-17626-917707-917706-917708-917710-917712-917714-917717
4097,2194,917541-917543-917519-917520-917523-917522-917526-917527-917530-917531-17592-17716-917717
4098,918,917541-917543-917519-917520-917523-917522-917526-917527-917530-917531-17592-17716-917717
4099,2758,917541-17544-17655-917749-917748-917751-917754-917707-917706-917708-917710-917712-17715-917827-17861-917900
4100,641,917541-17544-17655-917749-917748-917751-917754-917707-917706-917708-917710-917712-17715-917827-17861-917900
4101,2106,917541-17544-17655-917749-917748-917751-917754-917707-917706-917708-917710-17713-917825-917827-17861-917900
4102,1854,917541-17544-17655-917749-917748-917751-917754-917707-917706-917708-917710-17713-917825-917827-17861-917900
4103,104,917541-17544-17655-917749-917748-917751-917754-917707-917706-917708-17711-917823-917825-917827-17861-917900
4104,2832,917541-17544-17655-917749-917748-917751-917754-917707-917706-917708-17711-917823-917825-917827-17861-917900
4105,395,917541-17544-17655-917749-917748-917751-917754-917707-917706-917708-917710-917712-917714-17718-17861-917900
4106,818,917541-17544-17655-917749-917748-917751-917754-917707-917706-917708-917710-917712-917714-17718-17861-917900
4107,345,917541-917543-917519-917520-917523-917522-917526-17528-17600-917708-917710-917712-17715-917827-17861-917900
4108,793,917541-917543-917519-917520-917523-917522-917526-17528-17600-917708-917710-917712-17715-917827-17861-917900
4109,164,917541-917543-917519-917520-917523-917522-917526-17528-17600-917708-917710-17713-917825-917827-17861-917900
4110,1633,917541-917543-917519-917520-917523-917522-917526-17528-17600-917708-917710-17713-917825-917827-17861-917900
4111,2791,917655-917544-917543-917519-917520-917523-917522-917526-17528-17600-917708-917710-917712-917714-917717
4112,1719,917655-917544-917543-917519-917520-917523-917522-917526-17528-17600-917708-917710-917712-917714-917717
4113,1627,917655-917544-917543-917519-17521-17622-917751-917754-917707-917706-917708-917710-917712-917714-917717
4114,837,917655-917544-917543-917519-17521-17622-917751-917754-917707-917706-917708-917710-917712-917714-917717
4115,905,917655-917544-917543-917519-917520-917523-917522-917526-917527-917530-17532-17605-917712-917714-917717
4116,2127,917655-917544-917543-917519-917520-917523-917522-917526-917527-917530-17532-17605-917712-917714-917717
4117,51,917655-917544-917543-917519-917520-917523-17524-17626-917707-917706-917708-917710-917712-917714-917717
4118,3168,917655-917544-917543-917519-917520-917523-17524-17626-917707-917706-917708-917710-917712-917714-917717
4119,3263,917655-917544-917543-917519-917520-917523-917522-917526-917527-917530-917531-17592-17716-917717
4120,1297,917655-917544-917543-917519-917520-917523-917522-917526-917527-917530-917531-17592-17716-917717
4121,1824,917655-917544-917543-917519-917520-917523-917522-917526-917527-917530-917531-17592-17606-17607-917714-917717
4122,3585,917655-917544-917543-917519-917520-917523-917522-917526-917527-917530-917531-17592-17606-17607-917714-917717
4123,3474,917472-917471-917429-917430-917433-17435-917522-917526-17528-17600-917708-917710-917712-917714-917717
4124,1270,917472-917471-917429-917430-917433-17435-917522-917526-17528-17600-917708-917710-917712-917714-917717
4125,962,917472-917471-917429-917430-917433-917434-917437-17439-17528-17600-917708-917710-917712-917714-917717
4126,34,917472-917471-917429-917430-917433-917434-917437-17439-17528-17600-917708-917710-917712-917714-917717
4127,1062,917472-917471-917429-17431-917520-917523-917522-917526-17528-17600-917708-917710-917712-917714-917717
4128,3088,917472-917471-917429-17431-917520-917523-917522-917526-17528-17600-917708-917710-917712-917714-917717
4129,1614,917472-917471-917429-917430-917433-17435-917522-917526-917527-917530-17532-17605-917712-917714-917717
4130,2080,917472-917471-917429-917430-917433-17435-917522-917526-917527-917530-17532-17605-917712-917714-917717
4131,2747,917472-917471-917429-917430-917433-17435-17524-17626-917707-917706-917708-917710-917712-917714-917717
4132,2378,917472-917471-917429-917430-917433-17435-17524-17626-917707-917706-917708-917710-917712-917714-917717
4133,967,917472-917471-917429-917430-917433-17435-917522-917526-917527-917530-917531-17592-17716-917717
4134,1298,917472-917471-917429-917430-917433-17435-917522-917526-917527-917530-917531-17592-17716-917717
4135,3226,917917-917891-917890-917893-917824-917823-917825-917827-917718-17714
4136,97,917917-917891-917890-917893-917824-917823-917825-917827-917718-17714
4137,1914,917917-917891-917890-917893-917896-917826-917825-917827-917718-17714
4138,2910,917917-917891-917890-917893-917896-917826-917825-917827-917718-17714
4139,1299,917917-917891-917890-917893-917896-917898-917828-917827-917718-17714
4140,1303,917917-917891-917890-917893-917896-917898-917828-917827-917718-17714
4141,2989,917917-917891-917890-917893-917896-917898-917899-917861-917718-17714
4142,549,917917-917891-917890-917893-917896-917898-917899-917861-917718-17714
4143,1754,917917-917891-917890-917893-917824-917711-917710-917712-17715-917827-917718-17714
4144,2820,917917-917891-917890-917893-917824-917711-917710-917712-17715-917827-917718-17714
4145,80,917917-917891-917890-917893-917824-917711-917710-17713-917825-917827-917718-17714
4146,3504,917917-917891-917890-917893-917824-917711-917710-17713-917825-917827-917718-17714
4147,2214,917541-17544-17655-917749-917748-917751-917754-917707-917706-917708-917710-17713-17823
4148,2717,917541-17544-17655-917749-917748-917751-917754-917707-917706-917708-917710-17713-17823
4149,1617,917541-917543-917519-917520-917523-917522-917526-17528-17600-917708-917710-17713-17823
4150,579,917541-917543-917519-917520-917523-917522-917526-17528-17600-917708-917710-17713-17823
4151,1881,917541-917543-917519-17521-17622-917751-917754-917707-917706-917708-917710-17713-17823
4152,3311,917541-917543-917519-17521-17622-917751-917754-917707-917706-917708-917710-17713-17823
4153,2653,917541-917543-917519-917520-917523-917522-917526-917527-917530-17532-17605-17713-17823
4154,1364,917541-917543-917519-917520-917523-917522-917526-917527-917530-17532-17605-17713-17823
4155,3028,917541-917543-917519-917520-917523-17524-17626-917707-917706-917708-917710-17713-17823
4156,1209,917541-917543-917519-917520-917523-17524-17626-917707-917706-917708-917710-17713-17823
4157,3182,917541-17544-17655-917749-917748-17752-917890-917893-917896-917826-17823
4158,1121,917541-17544-17655-917749-917748-17752-917890-917893-917896-917826-17823
4159,924,917543-917519-917520-917523-917522-917526-917527-917530-17532-17605
4160,1444,917543-917519-917520-917523-917522-917526-917527-917530-17532-17605
