916927:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917592:0,0,2,2,1,6,0,5,4,2,1,0,3,2,0,6,2,3,2,4,2,1,4,1,1,1,3,2,1,6,3,3,1,3,3,5,2,2,2,5,2,3,0,2,3,3,0,5,6,1,3,4,2,3,3,3,0,6,2,4,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917519:0,0,3,6,9,7,6,5,4,7,10,6,6,7,8,6,5,6,5,9,3,4,4,8,2,7,8,8,5,3,4,3,7,7,9,6,3,7,6,2,1,9,8,6,6,3,4,8,4,7,5,8,5,4,7,11,6,5,5,9,4,10,5,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917085:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917086:0,0,0,4,1,6,2,3,2,7,2,5,4,2,2,8,6,0,2,5,2,4,5,4,1,2,4,2,3,1,2,4,4,3,1,5,2,2,4,4,5,4,8,4,3,1,4,3,2,4,0,3,4,5,6,1,4,3,7,5,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917601:0,0,1,3,5,9,5,5,7,3,4,6,7,7,5,7,10,4,8,8,1,7,3,8,7,7,3,3,5,6,6,4,6,4,5,9,4,8,5,6,6,5,5,5,8,5,4,8,7,11,12,4,7,6,8,4,3,4,8,6,4,8,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17655:0,0,1,7,4,7,5,6,4,2,6,3,2,3,4,12,8,3,8,12,3,8,3,5,5,6,6,5,5,6,12,9,5,6,5,10,10,4,5,6,8,9,8,10,2,8,9,4,8,5,1,7,11,9,7,8,7,10,9,2,4,3,4,1,6,1,2,0,0,3,1,0,2,1,1,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917604:0,0,0,1,0,2,0,0,1,1,2,2,1,1,1,1,2,1,0,0,1,1,3,0,0,0,0,1,2,0,0,0,2,0,0,1,0,1,0,2,1,0,0,0,1,0,1,1,0,2,1,3,0,3,1,0,1,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917605:0,0,1,1,1,6,1,2,2,1,2,4,2,1,2,1,4,0,0,1,0,2,2,0,0,0,2,1,5,0,2,1,2,0,2,1,1,1,0,2,2,1,1,0,2,2,1,2,6,2,4,2,0,5,1,1,1,3,2,0,3,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917606:0,0,0,2,1,5,2,4,2,1,2,4,1,2,4,2,1,4,1,2,3,2,3,1,1,2,2,1,3,5,0,1,3,3,2,2,0,1,2,3,3,2,0,1,2,1,2,3,2,4,1,3,2,3,2,2,4,0,3,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917607:0,0,0,2,3,3,5,2,2,0,2,2,1,0,6,0,2,1,1,2,3,1,2,2,0,3,2,1,4,3,3,2,5,3,3,3,3,2,4,1,3,1,1,3,1,2,3,4,3,2,3,2,3,3,3,2,3,3,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917097:0,0,1,3,3,1,0,6,2,1,2,2,1,5,3,2,5,1,4,2,1,2,2,3,0,4,4,4,2,4,1,4,3,5,3,3,3,5,4,3,4,4,2,0,1,3,0,1,2,3,1,5,1,5,5,5,7,2,7,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17515:0,0,0,1,4,2,6,5,4,5,2,3,5,2,2,2,2,6,1,7,4,2,1,4,4,3,3,1,1,0,2,7,5,5,6,2,2,3,2,0,6,2,3,4,5,0,1,5,3,2,3,2,3,6,1,2,1,3,2,4,2,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917100:0,0,4,4,4,4,1,10,8,7,2,5,2,8,6,6,6,7,8,5,4,5,6,1,3,4,7,7,5,6,6,5,11,5,7,8,5,8,7,6,3,6,5,6,6,5,2,4,5,7,3,11,5,6,8,6,15,8,10,2,10,11,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917101:0,0,3,3,2,5,4,9,8,6,4,6,5,5,7,4,10,12,6,4,5,9,7,6,9,9,6,5,7,4,9,7,7,5,12,9,8,6,12,5,6,6,7,6,11,6,7,5,1,7,11,9,4,10,6,10,11,8,6,6,9,12,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917103:0,0,1,5,4,6,13,7,9,10,11,10,13,11,10,12,14,12,14,16,10,10,6,12,10,12,12,12,13,10,14,20,19,17,13,16,10,5,13,13,16,14,12,17,12,8,11,11,12,12,14,17,15,16,19,16,17,23,13,9,13,17,12,15,8,6,3,1,0,1,1,1,1,0,1,2,3,0,2,0,0,1,0,2,0,1,1,1,0,0,0,0,0,1,2,3,1,1,1,0,0,2,1,1,1,1,1,1,1,0,0,1,2,1,0,0,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
917104:0,0,2,3,5,9,6,8,12,8,3,6,8,6,8,8,12,8,7,5,8,9,6,8,10,4,15,8,6,7,6,9,10,7,9,13,9,8,10,6,8,3,9,7,10,7,6,9,6,7,12,5,7,7,8,9,9,10,10,8,7,13,9,2,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17521:0,0,0,0,2,4,6,2,5,7,4,2,3,2,4,6,1,4,7,6,3,5,2,4,4,4,7,4,3,7,1,3,5,1,5,3,5,3,2,4,2,6,3,6,2,2,5,5,3,4,2,6,2,4,3,7,7,6,4,4,4,6,4,0,1,0,1,2,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17522:0,0,1,1,5,10,12,14,11,10,9,6,5,11,12,12,15,7,11,7,6,5,4,8,7,6,10,10,9,10,6,7,12,7,10,10,9,7,10,11,4,5,8,11,7,9,6,6,8,8,8,8,5,9,14,5,11,9,9,5,4,6,6,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917107:0,0,1,1,3,6,8,11,2,6,8,4,8,12,8,9,7,4,7,9,5,6,5,6,5,10,4,9,6,3,8,5,8,8,7,13,9,4,15,2,2,2,4,5,8,9,6,7,7,4,8,8,6,9,8,10,8,3,5,7,4,6,12,6,6,2,1,1,0,0,1,0,2,1,1,0,0,0,1,0,1,0,1,2,3,0,1,1,0,0,0,0,3,1,1,0,1,0,0,2,0,1,2,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917108:0,0,2,1,3,6,2,1,3,5,4,4,3,4,1,7,1,2,3,5,2,4,2,2,5,4,5,2,2,2,3,3,8,1,1,4,1,4,0,3,6,0,1,2,3,2,1,3,4,2,3,5,7,3,6,2,0,1,5,4,2,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
917109:0,0,1,1,5,4,2,3,2,4,5,4,5,4,2,4,3,0,0,6,3,5,1,3,3,5,1,2,1,5,0,5,3,3,2,4,0,3,2,1,2,6,3,4,6,2,2,1,2,1,7,4,3,5,3,2,1,5,3,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17526:0,0,0,3,4,8,5,1,3,7,1,5,5,5,3,3,6,2,4,6,2,7,3,4,7,7,8,5,5,2,6,2,6,6,6,2,3,0,2,4,8,7,5,3,4,3,1,3,10,5,4,4,0,3,7,2,5,8,3,3,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17527:0,0,2,4,1,5,4,4,5,2,3,4,7,6,5,5,3,5,5,3,4,6,1,7,2,5,5,3,6,2,3,4,6,8,6,1,5,5,2,5,5,7,2,2,6,3,2,3,7,6,8,4,1,3,6,4,5,6,3,4,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917112:0,0,0,2,3,3,2,1,1,4,3,1,2,3,3,3,5,0,2,2,2,3,1,1,1,3,2,1,2,0,0,2,2,1,0,3,0,5,1,1,2,2,2,2,3,0,3,1,3,1,2,5,4,1,3,6,1,2,1,0,5,2,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
917113:0,0,1,2,1,1,0,0,0,3,0,2,1,0,0,2,1,1,1,0,1,3,0,0,2,1,0,3,5,0,0,3,0,1,0,5,2,2,2,2,2,1,2,1,0,0,2,2,1,1,0,3,2,1,2,3,1,2,0,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
17530:0,0,3,9,2,3,6,7,2,6,4,7,6,6,4,7,3,6,5,7,5,5,5,7,4,8,2,4,7,4,4,4,9,7,5,7,6,8,3,7,6,5,5,4,5,2,2,3,9,7,12,4,4,5,4,5,8,4,5,9,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17531:0,0,3,3,4,1,7,6,5,3,5,9,4,10,5,8,3,9,4,4,10,4,7,5,9,2,2,4,2,3,2,9,9,5,12,8,4,8,2,4,6,2,4,4,2,5,0,4,7,5,9,4,5,8,3,5,5,6,3,10,4,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17532:0,0,2,3,2,4,4,9,5,3,1,6,2,7,10,7,5,5,9,4,9,5,2,2,7,4,1,5,6,6,5,6,9,3,16,7,8,2,4,1,3,2,3,5,5,3,2,6,6,8,3,6,7,7,2,2,3,4,7,5,2,6,9,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
17021:0,0,0,2,1,5,2,4,0,1,4,2,2,6,3,3,2,3,1,3,3,3,0,1,2,1,1,3,1,2,2,2,1,0,4,2,1,0,3,4,1,1,2,4,2,2,1,3,1,2,1,1,1,5,4,5,4,0,1,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17022:0,0,0,2,1,2,0,2,0,0,1,0,1,0,1,2,0,3,1,1,2,1,0,2,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,2,1,1,0,2,0,1,1,1,2,0,1,0,1,2,2,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17025:0,0,1,4,2,6,2,4,4,2,1,4,0,3,3,2,5,0,1,4,3,3,4,5,3,3,2,2,1,2,2,2,2,2,2,4,0,2,6,3,2,5,6,6,5,6,4,1,4,10,3,2,1,5,6,2,4,3,2,3,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17718:0,0,0,1,3,1,2,2,1,3,0,1,3,0,1,2,0,2,2,1,0,3,4,1,0,2,1,2,1,4,0,3,0,1,1,1,1,1,0,4,0,0,2,1,2,5,2,0,3,0,2,1,1,1,1,3,2,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917014:0,0,4,3,9,8,5,6,7,4,5,9,2,3,6,9,7,7,8,10,8,5,4,4,8,5,10,7,7,6,7,7,6,5,5,10,4,5,9,9,8,9,9,9,5,5,8,9,6,6,7,5,8,4,4,9,8,6,6,9,5,7,3,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17543:0,0,2,1,2,2,4,2,2,3,1,1,3,1,2,3,5,1,1,2,2,4,3,1,1,4,2,3,5,4,2,3,1,4,2,1,1,4,1,5,3,0,0,3,2,0,4,0,0,1,1,2,6,4,2,2,2,2,3,1,1,3,2,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17544:0,0,3,2,2,5,4,3,2,2,4,3,1,1,6,5,5,3,5,8,5,3,2,5,5,2,5,2,5,6,5,6,5,4,4,8,11,2,5,5,3,7,6,8,6,6,5,2,8,2,1,10,3,6,4,3,8,7,3,1,5,2,3,5,2,1,4,0,3,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917751:0,0,8,5,13,12,13,9,12,8,12,11,11,11,14,7,13,12,11,9,13,7,9,11,14,10,16,10,10,9,12,9,18,8,14,12,11,12,10,4,12,13,12,10,15,7,7,14,14,10,8,7,14,11,11,8,11,5,12,15,10,9,9,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17035:0,0,1,3,0,4,4,3,1,1,1,2,0,3,2,1,5,0,1,2,2,0,2,3,2,0,2,1,2,1,1,2,0,1,1,2,0,1,3,0,2,4,3,2,3,3,1,1,3,7,2,0,1,3,4,1,1,1,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917469:0,0,2,1,0,1,2,2,0,0,2,1,1,0,0,1,0,2,2,1,0,1,0,0,1,0,0,0,0,2,0,1,2,0,0,1,0,4,0,1,0,0,1,0,0,2,1,1,1,0,0,0,1,1,0,2,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917655:0,0,0,1,7,5,2,5,2,3,2,0,6,4,4,0,1,1,3,0,3,2,2,2,4,3,2,1,2,5,7,2,3,2,7,2,3,2,3,5,3,1,4,5,2,1,2,3,4,2,2,0,4,5,1,2,1,8,9,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
