917021:0.0,0.0,0.0,0.0,16.7618993981,33.5237987962,0.0,16.7618993981,83.8094969905,0.0,0.0,0.0,50.2856981943,16.7618993981,0.0,0.0,16.7618993981,0.0,33.5237987962,0.0,0.0,50.2856981943,0.0,16.7618993981,50.2856981943,0.0,0.0,0.0,0.0,16.7618993981,33.5237987962,0.0,50.2856981943,33.5237987962,33.5237987962,0.0,0.0,16.7618993981,16.7618993981,0.0,0.0,16.7618993981,16.7618993981,33.5237987962,16.7618993981,33.5237987962,0.0,0.0,16.7618993981,16.7618993981,16.7618993981,16.7618993981,16.7618993981,0.0,0.0,117.333295787,33.5237987962,33.5237987962,16.7618993981,0.0,0.0,0.0,0.0,16.7618993981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917022:0.0,0.0,17.9591779265,17.9591779265,17.9591779265,71.8367117061,53.8775337796,35.9183558531,17.9591779265,0.0,0.0,0.0,0.0,0.0,0.0,35.9183558531,35.9183558531,53.8775337796,35.9183558531,53.8775337796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9591779265,0.0,17.9591779265,0.0,89.7958896327,35.9183558531,53.8775337796,17.9591779265,0.0,0.0,0.0,0.0,0.0,17.9591779265,0.0,71.8367117061,17.9591779265,0.0,35.9183558531,35.9183558531,17.9591779265,0.0,0.0,0.0,0.0,0.0,0.0,17.9591779265,53.8775337796,17.9591779265,35.9183558531,35.9183558531,17.9591779265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17439:0.0,0.0,9.98298035621,69.8808624935,59.8978821373,69.8808624935,0.0,0.0,29.9489410686,49.9149017811,9.98298035621,19.9659607124,79.8638428497,49.9149017811,29.9489410686,39.9319214248,19.9659607124,49.9149017811,9.98298035621,29.9489410686,29.9489410686,19.9659607124,59.8978821373,69.8808624935,9.98298035621,0.0,9.98298035621,49.9149017811,39.9319214248,9.98298035621,19.9659607124,49.9149017811,99.8298035621,59.8978821373,9.98298035621,29.9489410686,29.9489410686,0.0,9.98298035621,29.9489410686,29.9489410686,89.8468232059,29.9489410686,59.8978821373,19.9659607124,0.0,19.9659607124,29.9489410686,0.0,9.98298035621,29.9489410686,59.8978821373,69.8808624935,59.8978821373,29.9489410686,39.9319214248,0.0,9.98298035621,0.0,39.9319214248,49.9149017811,79.8638428497,29.9489410686,9.98298035621,0.0,0.0,0.0,9.98298035621,0.0,0.0,0.0,9.98298035621,9.98298035621,9.98298035621,29.9489410686,0.0,0.0,0.0,9.98298035621,0.0,0.0,0.0,0.0,0.0,0.0
917024:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917025:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6659264481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6659264481,11.6659264481,0.0,0.0,0.0,0.0,0.0,0.0,11.6659264481,0.0,0.0,0.0,0.0,23.3318528962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6659264481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6659264481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17443:0.0,0.0,0.0,39.0051586585,26.0034391056,39.0051586585,13.0017195528,0.0,0.0,13.0017195528,13.0017195528,65.0085977641,65.0085977641,13.0017195528,26.0034391056,13.0017195528,52.0068782113,13.0017195528,0.0,0.0,13.0017195528,52.0068782113,26.0034391056,13.0017195528,13.0017195528,39.0051586585,0.0,0.0,0.0,0.0,26.0034391056,26.0034391056,26.0034391056,39.0051586585,39.0051586585,26.0034391056,0.0,13.0017195528,26.0034391056,0.0,52.0068782113,26.0034391056,39.0051586585,26.0034391056,26.0034391056,39.0051586585,0.0,13.0017195528,13.0017195528,26.0034391056,13.0017195528,39.0051586585,39.0051586585,0.0,52.0068782113,13.0017195528,0.0,13.0017195528,0.0,26.0034391056,13.0017195528,52.0068782113,26.0034391056,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917541:0.0,0.0,8.58536310634,8.58536310634,0.0,0.0,0.0,8.58536310634,4.29268155317,8.58536310634,0.0,0.0,4.29268155317,0.0,8.58536310634,12.8780446595,8.58536310634,4.29268155317,0.0,8.58536310634,12.8780446595,0.0,8.58536310634,8.58536310634,0.0,0.0,17.1707262127,12.8780446595,0.0,12.8780446595,0.0,4.29268155317,12.8780446595,4.29268155317,0.0,0.0,0.0,0.0,0.0,4.29268155317,0.0,4.29268155317,0.0,8.58536310634,12.8780446595,4.29268155317,4.29268155317,0.0,0.0,4.29268155317,8.58536310634,12.8780446595,0.0,0.0,0.0,8.58536310634,8.58536310634,17.1707262127,0.0,4.29268155317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16935:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43902232976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917544:0.0,0.0,0.0,0.0,100.931867343,25.2329668358,12.6164834179,0.0,0.0,0.0,63.0824170896,37.8494502538,50.4659336717,37.8494502538,12.6164834179,12.6164834179,37.8494502538,75.6989005075,12.6164834179,37.8494502538,0.0,12.6164834179,100.931867343,37.8494502538,50.4659336717,12.6164834179,0.0,0.0,37.8494502538,63.0824170896,12.6164834179,12.6164834179,0.0,12.6164834179,75.6989005075,12.6164834179,25.2329668358,0.0,0.0,12.6164834179,25.2329668358,37.8494502538,12.6164834179,12.6164834179,0.0,12.6164834179,63.0824170896,12.6164834179,37.8494502538,25.2329668358,0.0,0.0,75.6989005075,0.0,25.2329668358,12.6164834179,0.0,0.0,100.931867343,50.4659336717,50.4659336717,12.6164834179,0.0,0.0,25.2329668358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917545:0.0,0.0,0.0,0.0,52.0196877872,34.6797918581,0.0,17.3398959291,69.3595837163,52.0196877872,34.6797918581,17.3398959291,0.0,17.3398959291,0.0,17.3398959291,34.6797918581,69.3595837163,86.6994796453,69.3595837163,34.6797918581,17.3398959291,34.6797918581,0.0,0.0,0.0,17.3398959291,17.3398959291,52.0196877872,34.6797918581,34.6797918581,17.3398959291,0.0,17.3398959291,17.3398959291,0.0,121.379271503,0.0,34.6797918581,17.3398959291,17.3398959291,17.3398959291,34.6797918581,0.0,86.6994796453,17.3398959291,17.3398959291,17.3398959291,52.0196877872,17.3398959291,0.0,0.0,0.0,52.0196877872,17.3398959291,52.0196877872,0.0,34.6797918581,34.6797918581,0.0,17.3398959291,17.3398959291,34.6797918581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16938:0.0,0.0,20.6937029606,0.0,0.0,0.0,0.0,0.0,0.0,10.3468514803,10.3468514803,0.0,10.3468514803,0.0,0.0,0.0,10.3468514803,20.6937029606,0.0,0.0,0.0,0.0,0.0,10.3468514803,0.0,0.0,0.0,10.3468514803,0.0,0.0,0.0,0.0,0.0,10.3468514803,0.0,0.0,0.0,10.3468514803,10.3468514803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3468514803,10.3468514803,0.0,0.0,10.3468514803,10.3468514803,0.0,20.6937029606,10.3468514803,0.0,0.0,10.3468514803,0.0,0.0,20.6937029606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917035:0.0,0.0,0.0,9.13336500675,9.13336500675,0.0,36.533460027,0.0,9.13336500675,0.0,9.13336500675,9.13336500675,0.0,9.13336500675,0.0,0.0,0.0,18.2667300135,0.0,9.13336500675,18.2667300135,9.13336500675,0.0,0.0,0.0,18.2667300135,0.0,9.13336500675,0.0,0.0,0.0,9.13336500675,9.13336500675,9.13336500675,9.13336500675,9.13336500675,18.2667300135,0.0,0.0,18.2667300135,18.2667300135,0.0,9.13336500675,0.0,0.0,9.13336500675,9.13336500675,0.0,9.13336500675,9.13336500675,0.0,0.0,0.0,9.13336500675,0.0,0.0,0.0,9.13336500675,0.0,0.0,0.0,0.0,9.13336500675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16931:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3170669893,0.0,19.3170669893,6.43902232976,0.0,0.0,0.0,0.0,6.43902232976,0.0,0.0,25.756089319,19.3170669893,6.43902232976,12.8780446595,6.43902232976,6.43902232976,0.0,6.43902232976,0.0,0.0,6.43902232976,12.8780446595,12.8780446595,12.8780446595,12.8780446595,0.0,0.0,0.0,6.43902232976,0.0,0.0,6.43902232976,12.8780446595,12.8780446595,32.1951116488,12.8780446595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43902232976,25.756089319,6.43902232976,12.8780446595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917430:0.0,0.0,70.4782866794,117.463811132,105.717430019,58.7319055662,23.4927622265,11.7463811132,35.2391433397,46.985524453,140.956573359,82.2246677927,35.2391433397,82.2246677927,93.9710489059,11.7463811132,23.4927622265,70.4782866794,117.463811132,199.688478925,58.7319055662,23.4927622265,70.4782866794,46.985524453,11.7463811132,82.2246677927,82.2246677927,117.463811132,11.7463811132,35.2391433397,35.2391433397,93.9710489059,82.2246677927,93.9710489059,82.2246677927,82.2246677927,23.4927622265,23.4927622265,0.0,35.2391433397,46.985524453,70.4782866794,82.2246677927,93.9710489059,58.7319055662,35.2391433397,35.2391433397,82.2246677927,129.210192246,70.4782866794,70.4782866794,58.7319055662,11.7463811132,46.985524453,23.4927622265,58.7319055662,70.4782866794,105.717430019,0.0,35.2391433397,46.985524453,46.985524453,0.0,0.0,0.0,11.7463811132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
